# Temperature_scaled  Cv
0.835118 3.840943485339726304e-07
0.843428 4.154678152580882546e-07
0.851737 4.897804556399240661e-07
0.860047 5.754470708470418347e-07
0.868357 6.738942639551030887e-07
0.876667 7.866861999229052235e-07
0.884977 9.155332191389605958e-07
0.893287 1.062300577535437748e-06
0.901596 1.229017284607935687e-06
0.909906 1.417885009579640898e-06
0.918216 1.631287025038103776e-06
0.926526 1.871797156654659773e-06
0.934836 2.142188707072906046e-06
0.943146 2.445443321723035624e-06
0.951455 2.784759764181689573e-06
0.959765 3.163562568748505901e-06
0.968075 3.585510538145471684e-06
0.976385 4.054505054657992782e-06
0.984695 4.574698173618297257e-06
0.993005 5.150500468875265052e-06
1.00131 5.786588600788768880e-06
1.00962 6.487912578322343319e-06
1.01793 7.259702687973158095e-06
1.02624 8.107476063562381571e-06
1.03455 9.037042872299023513e-06
1.04286 1.005451209401632833e-05
1.05117 1.116629687204689493e-05
1.05948 1.237911941584032064e-05
1.06779 1.370001543712451565e-05
1.0761 1.513633810315403556e-05
1.08441 1.669576149236667967e-05
1.09272 1.838628353957108755e-05
1.10103 2.021622845960386979e-05
1.10934 2.219424864021225151e-05
1.11765 2.432932599672741242e-05
1.12596 2.663077278289362293e-05
1.13427 2.910823185398349469e-05
1.14258 3.177167638006952500e-05
1.15089 3.463140900902745331e-05
1.1592 3.769806048048719954e-05
1.16751 4.098258769355750327e-05
1.17582 4.449627123269328988e-05
1.18413 4.825071235754618820e-05
1.19244 5.225782946406198144e-05
1.20075 5.652985402543387504e-05
1.20906 6.107932602278124345e-05
1.21737 6.591908887663191488e-05
1.22568 7.106228389140539748e-05
1.23399 7.652234422612497731e-05
1.2423 8.231298840556282087e-05
1.25061 8.844821338689940892e-05
1.25892 9.494228719778349942e-05
1.26723 1.018097411624067168e-04
1.27554 1.090653617328499458e-04
1.28385 1.167241819435400028e-04
1.29216 1.248014725071376510e-04
1.30047 1.333127325706115810e-04
1.30878 1.422736801505981397e-04
1.31709 1.517002422674243033e-04
1.3254 1.616085447974073162e-04
1.33371 1.720149020631509386e-04
1.34202 1.829358061816935147e-04
1.35033 1.943879161903660537e-04
1.35864 2.063880469701941220e-04
1.36695 2.189531579865822608e-04
1.37526 2.321003418669463766e-04
1.38357 2.458468128346842489e-04
1.39188 2.602098950187452762e-04
1.40019 2.752070106577367064e-04
1.4085 2.908556682172196953e-04
1.41681 3.071734504385302197e-04
1.42512 3.241780023370246697e-04
1.43343 3.418870191673295360e-04
1.44174 3.603182343727119271e-04
1.45005 3.794894075351913556e-04
1.45836 3.994183123426113188e-04
1.46667 4.201227245883859150e-04
1.47498 4.416204102190394456e-04
1.48329 4.639291134442657775e-04
1.49159 4.870665449236042614e-04
1.4999 5.110503700433157402e-04
1.50821 5.358981972964605659e-04
1.51652 5.616275667787142207e-04
1.52483 5.882559388117264768e-04
1.53314 6.158006827054877431e-04
