# Temperature_scaled  Cv
0.835118 2.082761164366457724e-06
0.843428 2.221590483753608107e-06
0.851737 2.555189307652823936e-06
0.860047 2.933219553684039479e-06
0.868357 3.360354509011275374e-06
0.876667 3.841621057558726895e-06
0.884977 4.382413402055621985e-06
0.893287 4.988506371162821859e-06
0.901596 5.666068250520148187e-06
0.909906 6.421673078632979071e-06
0.918216 7.262312350943147496e-06
0.926526 8.195406078450112193e-06
0.934836 9.228813149946032252e-06
0.943146 1.037084095055641804e-05
0.951455 1.163025419275993521e-05
0.959765 1.301628291950553529e-05
0.968075 1.453862964321450525e-05
0.976385 1.620747558820189645e-05
0.984695 1.803348600817691159e-05
0.993005 2.002781455448539560e-05
1.00131 2.220210667490794294e-05
1.00962 2.456850202695930616e-05
1.01793 2.713963589352469437e-05
1.02624 2.992863959294822342e-05
1.03455 3.294913987934664369e-05
1.04286 3.621525733280393523e-05
1.05117 3.974160374294186186e-05
1.05948 4.354327849281198169e-05
1.06779 4.763586395350725999e-05
1.0761 5.203541990298912132e-05
1.08441 5.675847698611726470e-05
1.09272 6.182202923539433003e-05
1.10103 6.724352567473246896e-05
1.10934 7.304086103130169659e-05
1.11765 7.923236558253123746e-05
1.12596 8.583679416775893565e-05
1.13427 9.287331439584060953e-05
1.14258 1.003614940816322529e-04
1.15089 1.083212879461273456e-04
1.1592 1.167730236161053158e-04
1.16751 1.257373869604491224e-04
1.17582 1.352354068011412096e-04
1.18413 1.452884390379862594e-04
1.19244 1.559181502264529750e-04
1.20075 1.671465006486049182e-04
1.20906 1.789957269175364079e-04
1.21737 1.914883241555315934e-04
1.22568 2.046470277865402882e-04
1.23399 2.184947949831146424e-04
1.2423 2.330547858078824499e-04
1.25061 2.483503440891976109e-04
1.25892 2.644049780700715325e-04
1.26723 2.812423408688563228e-04
1.27554 2.988862107895416350e-04
1.28385 3.173604715187662356e-04
1.29216 3.366890922455824170e-04
1.30047 3.568961077393135572e-04
1.30878 3.780055984196222831e-04
1.31709 4.000416704520400914e-04
1.3254 4.230284359011194425e-04
1.33371 4.469899929717413567e-04
1.34202 4.719504063688150690e-04
1.35033 4.979336878034712867e-04
1.35864 5.249637766731453208e-04
1.36695 5.530645209416867360e-04
1.37526 5.822596582440451099e-04
1.38357 6.125727972391443055e-04
1.39188 6.440273992328938470e-04
1.40019 6.766467600925973012e-04
1.4085 7.104539924721994717e-04
1.41681 7.454720083665196699e-04
1.42512 7.817235020120305881e-04
1.43343 8.192309331499634433e-04
1.44174 8.580165106658802074e-04
1.45005 8.981021766200328500e-04
1.45836 9.395095906803447444e-04
1.46667 9.822601149691123461e-04
1.47498 1.026374799333812284e-03
1.48329 1.071874367050678701e-03
1.49159 1.118779200969341730e-03
1.4999 1.167109330105095327e-03
1.50821 1.216884416684802872e-03
1.51652 1.268123743651625428e-03
1.52483 1.320846202632469917e-03
1.53314 1.375070282371377954e-03
1.54145 1.430814057630975383e-03
1.54976 1.488095178563927793e-03
1.55807 1.546930860555135361e-03
1.56638 1.607337874534026058e-03
1.57469 1.669332537757201116e-03
1.583 1.732930705059396864e-03
1.59131 1.798147760571335886e-03
1.59962 1.864998609901256758e-03
1.60793 1.933497672777566246e-03
1.61624 2.003658876148969089e-03
1.62455 2.075495647737245469e-03
1.63286 2.149020910039096347e-03
1.64117 2.224247074770879535e-03
1.64948 2.301186037751824006e-03
1.65779 2.379849174219444280e-03
1.6661 2.460247334570703215e-03
1.67441 2.542390840523043368e-03
1.68272 2.626289481688169787e-03
1.69103 2.711952512551730338e-03
1.69934 2.799388649851157571e-03
1.70765 2.888606070345077145e-03
1.71596 2.979612408965928369e-03
1.72427 3.072414757347873959e-03
1.73258 3.167019662722634233e-03
1.74089 3.263433127174664942e-03
1.7492 3.361660607247342943e-03
1.75751 3.461707013892507869e-03
1.76582 3.563576712753907701e-03
1.77413 3.667273524777311423e-03
1.78244 3.772800727137805895e-03
1.79075 3.880161054476415159e-03
1.79906 3.989356700436826920e-03
1.80737 4.100389319494614215e-03
1.81568 4.213260029069774287e-03
1.82399 4.327969411913925799e-03
1.8323 4.444517518764583633e-03
1.84061 4.562903871256702298e-03
1.84892 4.683127465085039527e-03
1.85723 4.805186773407160716e-03
1.86554 4.929079750479743727e-03
1.87385 5.054803835520143597e-03
1.88216 5.182355956784665853e-03
1.89047 5.311732535856188847e-03
1.89878 5.442929492132634120e-03
1.90709 5.575942247508641585e-03
1.9154 5.710765731243052680e-03
1.92371 5.847394385004731771e-03
1.93202 5.985822168088482387e-03
1.94033 6.126042562794836721e-03
1.94864 6.268048579964886034e-03
1.95695 6.411832764665966085e-03
1.96526 6.557387202017377244e-03
1.97357 6.704703523152388822e-03
1.98188 6.853772911308776000e-03
1.99019 7.004586108040214941e-03
1.99849 7.157133419545144704e-03
2.0068 7.311404723102338070e-03
2.01511 7.467389473610835070e-03
2.02342 7.625076710227468579e-03
2.03173 7.784455063093370826e-03
2.04004 7.945512760146796263e-03
2.04835 8.108237634017018483e-03
2.05666 8.272617128988550214e-03
2.06497 8.438638308036962299e-03
2.07328 8.606287859928193548e-03
2.08159 8.775552106373039549e-03
2.0899 8.946417009239298473e-03
2.09821 9.118868177807961523e-03
2.10652 9.292890876075560885e-03
2.11483 9.468470030095281834e-03
2.12314 9.645590235351124767e-03
2.13145 9.824235764163007784e-03
2.13976 1.000439057311824573e-02
2.14807 1.018603831052396734e-02
2.15638 1.036916232387599841e-02
2.16469 1.055374566734296367e-02
2.173 1.073977110926067381e-02
2.18131 1.092722113962972530e-02
2.18962 1.111607797761862693e-02
2.19793 1.130632357906541027e-02
2.20624 1.149793964397248514e-02
2.21455 1.169090762399617109e-02
2.22286 1.188520872992515284e-02
2.23117 1.208082393914468484e-02
2.23948 1.227773400308277904e-02
2.24779 1.247591945463775651e-02
2.2561 1.267536061558272378e-02
2.26441 1.287603760394471532e-02
2.27272 1.307793034135562409e-02
2.28103 1.328101856037331406e-02
2.28934 1.348528181176740504e-02
2.29765 1.369069947177295292e-02
2.30596 1.389725074930536416e-02
2.31427 1.410491469313146853e-02
2.32258 1.431367019900348439e-02
2.33089 1.452349601674951529e-02
2.3392 1.473437075731222519e-02
2.34751 1.494627289974273347e-02
2.35582 1.515918079814710523e-02
2.36413 1.537307268857677524e-02
2.37244 1.558792669586689730e-02
2.38075 1.580372084042085817e-02
2.38906 1.602043304493845632e-02
2.39737 1.623804114108334112e-02
2.40568 1.645652287609202652e-02
2.41399 1.667585591932353034e-02
2.4223 1.689601786874582456e-02
2.43061 1.711698625735383686e-02
2.43892 1.733873855953282223e-02
2.44723 1.756125219734664886e-02
2.45554 1.778450454676046982e-02
2.46385 1.800847294379927244e-02
2.47216 1.823313469063335759e-02
2.48047 1.845846706159543632e-02
2.48878 1.868444730912508303e-02
2.49709 1.891105266964200962e-02
2.5054 1.913826036934680036e-02
2.5137 1.936604762994926024e-02
2.52201 1.959439167431661563e-02
2.53032 1.982326973205675996e-02
2.53863 2.005265904501362523e-02
2.54694 2.028253687269859426e-02
2.55525 2.051288049763536070e-02
2.56356 2.074366723063064688e-02
2.57187 2.097487441597021413e-02
2.58018 2.120647943653144324e-02
2.58849 2.143845971882179721e-02
2.5968 2.167079273793230676e-02
2.60511 2.190345602241888096e-02
2.61342 2.213642715909874131e-02
2.62173 2.236968379776613919e-02
2.63004 2.260320365583270291e-02
2.63835 2.283696452288440717e-02
2.64666 2.307094426515416893e-02
