# Temperature  Cv
2.32 5.65900424e-02
2.34297 5.65506974e-02
2.36594 5.64684919e-02
2.38891 5.63793448e-02
2.41188 5.62834357e-02
2.43485 5.61809445e-02
2.45782 5.60720516e-02
2.48079 5.59569373e-02
2.50376 5.58357816e-02
2.52673 5.57087640e-02
2.5497 5.55760631e-02
2.57267 5.54378563e-02
2.59564 5.52943198e-02
2.61861 5.51456283e-02
2.64158 5.49919548e-02
2.66455 5.48334703e-02
2.68752 5.46703439e-02
2.7105 5.45027426e-02
2.73347 5.43308310e-02
2.75644 5.41547712e-02
2.77941 5.39747230e-02
2.80238 5.37908435e-02
2.82535 5.36032872e-02
2.84832 5.34122058e-02
2.87129 5.32177481e-02
2.89426 5.30200603e-02
2.91723 5.28192856e-02
2.9402 5.26155641e-02
2.96317 5.24090333e-02
2.98614 5.21998274e-02
3.00911 5.19880778e-02
3.03208 5.17739129e-02
3.05505 5.15574582e-02
3.07802 5.13388360e-02
3.10099 5.11181657e-02
3.12396 5.08955639e-02
3.14693 5.06711442e-02
3.1699 5.04450172e-02
3.19287 5.02172906e-02
3.21584 4.99880693e-02
3.23881 4.97574553e-02
3.26178 4.95255479e-02
3.28475 4.92924436e-02
3.30772 4.90582361e-02
3.33069 4.88230164e-02
3.35366 4.85868729e-02
3.37663 4.83498915e-02
3.3996 4.81121554e-02
3.42257 4.78737451e-02
3.44554 4.76347390e-02
3.46851 4.73952129e-02
3.49149 4.71552400e-02
3.51446 4.69148916e-02
3.53743 4.66742362e-02
3.5604 4.64333406e-02
3.58337 4.61922688e-02
3.60634 4.59510832e-02
3.62931 4.57098437e-02
3.65228 4.54686084e-02
3.67525 4.52274333e-02
3.69822 4.49863723e-02
3.72119 4.47454776e-02
3.74416 4.45047995e-02
3.76713 4.42643862e-02
3.7901 4.40242845e-02
3.81307 4.37845393e-02
3.83604 4.35451937e-02
3.85901 4.33062894e-02
3.88198 4.30678662e-02
3.90495 4.28299626e-02
3.92792 4.25926155e-02
3.95089 4.23558601e-02
3.97386 4.21197306e-02
3.99683 4.18842593e-02
4.0198 4.16494777e-02
4.04277 4.14154154e-02
4.06574 4.11821011e-02
4.08871 4.09495622e-02
4.11168 4.07178248e-02
4.13465 4.04869138e-02
4.15762 4.02568531e-02
4.18059 4.00276654e-02
4.20356 3.97993723e-02
4.22653 3.95719944e-02
4.2495 3.93455513e-02
4.27248 3.91200616e-02
4.29545 3.88955431e-02
4.31842 3.86720123e-02
4.34139 3.84494852e-02
4.36436 3.82279769e-02
4.38733 3.80075013e-02
4.4103 3.77880720e-02
4.43327 3.75697014e-02
4.45624 3.73524015e-02
4.47921 3.71361832e-02
4.50218 3.69210570e-02
4.52515 3.67070326e-02
4.54812 3.64941191e-02
4.57109 3.62823247e-02
4.59406 3.60716574e-02
4.61703 3.58621244e-02
4.64 3.56537322e-02
4.66297 3.54464869e-02
4.68594 3.52403941e-02
4.70891 3.50354589e-02
4.73188 3.48316857e-02
4.75485 3.46290786e-02
4.77782 3.44276411e-02
4.80079 3.42273766e-02
4.82376 3.40282876e-02
4.84673 3.38303765e-02
4.8697 3.36336453e-02
4.89267 3.34380954e-02
4.91564 3.32437281e-02
4.93861 3.30505442e-02
4.96158 3.28585442e-02
4.98455 3.26677282e-02
5.00752 3.24780961e-02
5.0305 3.22896475e-02
5.05347 3.21023817e-02
5.07644 3.19162976e-02
5.09941 3.17313941e-02
5.12238 3.15476696e-02
5.14535 3.13651224e-02
5.16832 3.11837506e-02
5.19129 3.10035519e-02
5.21426 3.08245239e-02
5.23723 3.06466642e-02
5.2602 3.04699698e-02
5.28317 3.02944380e-02
5.30614 3.01200654e-02
5.32911 2.99468489e-02
5.35208 2.97747851e-02
5.37505 2.96038703e-02
5.39802 2.94341009e-02
5.42099 2.92654729e-02
5.44396 2.90979826e-02
5.46693 2.89316256e-02
5.4899 2.87663980e-02
5.51287 2.86022954e-02
5.53584 2.84393134e-02
5.55881 2.82774476e-02
5.58178 2.81166935e-02
5.60475 2.79570463e-02
5.62772 2.77985015e-02
5.65069 2.76410543e-02
5.67366 2.74846998e-02
5.69663 2.73294333e-02
5.7196 2.71752498e-02
5.74257 2.70221443e-02
5.76554 2.68701120e-02
5.78851 2.67191477e-02
5.81149 2.65692464e-02
5.83446 2.64204030e-02
5.85743 2.62726125e-02
5.8804 2.61258698e-02
5.90337 2.59801696e-02
5.92634 2.58355070e-02
5.94931 2.56918768e-02
5.97228 2.55492738e-02
5.99525 2.54076930e-02
6.01822 2.52671291e-02
6.04119 2.51275771e-02
6.06416 2.49890320e-02
6.08713 2.48514885e-02
6.1101 2.47149418e-02
6.13307 2.45793866e-02
6.15604 2.44448181e-02
6.17901 2.43112311e-02
6.20198 2.41786209e-02
6.22495 2.40469824e-02
6.24792 2.39163107e-02
6.27089 2.37866011e-02
6.29386 2.36578486e-02
6.31683 2.35300486e-02
6.3398 2.34031963e-02
6.36277 2.32772869e-02
6.38574 2.31523160e-02
6.40871 2.30282789e-02
6.43168 2.29051711e-02
6.45465 2.27829880e-02
6.47762 2.26617254e-02
6.50059 2.25413788e-02
6.52356 2.24219438e-02
6.54653 2.23034164e-02
6.5695 2.21857922e-02
6.59248 2.20690671e-02
6.61545 2.19532372e-02
6.63842 2.18382984e-02
6.66139 2.17242467e-02
6.68436 2.16110784e-02
6.70733 2.14987895e-02
6.7303 2.13873765e-02
6.75327 2.12768356e-02
6.77624 2.11671633e-02
6.79921 2.10583560e-02
6.82218 2.09504104e-02
6.84515 2.08433230e-02
6.86812 2.07370907e-02
6.89109 2.06317100e-02
6.91406 2.05271781e-02
6.93703 2.04234917e-02
6.96 2.03206479e-02
6.98297 2.02186438e-02
7.00594 2.01174766e-02
7.02891 2.00171435e-02
7.05188 1.99176419e-02
7.07485 1.98189692e-02
7.09782 1.97211229e-02
7.12079 1.96241005e-02
7.14376 1.95278998e-02
7.16673 1.94325184e-02
7.1897 1.93379542e-02
7.21267 1.92442051e-02
7.23564 1.91512691e-02
7.25861 1.90591442e-02
7.28158 1.89678286e-02
7.30455 1.88773205e-02
7.32752 1.87876183e-02
7.3505 1.86987203e-02
7.37347 1.86106250e-02
7.39644 1.85233309e-02
7.41941 1.84368368e-02
7.44238 1.83511412e-02
7.46535 1.82662432e-02
7.48832 1.81821414e-02
7.51129 1.80988350e-02
7.53426 1.80163229e-02
7.55723 1.79346042e-02
7.5802 1.78536783e-02
7.60317 1.77735443e-02
7.62614 1.76942017e-02
7.64911 1.76156500e-02
7.67208 1.75378885e-02
7.69505 1.74609171e-02
7.71802 1.73847353e-02
7.74099 1.73093429e-02
7.76396 1.72347398e-02
7.78693 1.71609260e-02
7.8099 1.70879013e-02
7.83287 1.70156660e-02
7.85584 1.69442201e-02
7.87881 1.68735639e-02
7.90178 1.68036977e-02
7.92475 1.67346219e-02
7.94772 1.66663370e-02
7.97069 1.65988434e-02
7.99366 1.65321419e-02
