# Temperature  Cv
2.32 7.74137828e-02
2.34297 7.74237091e-02
2.36594 7.74417249e-02
2.38891 7.74562035e-02
2.41188 7.74674069e-02
2.43485 7.74755770e-02
2.45782 7.74809369e-02
2.48079 7.74836919e-02
2.50376 7.74840310e-02
2.52673 7.74821282e-02
2.5497 7.74781431e-02
2.57267 7.74722227e-02
2.59564 7.74645017e-02
2.61861 7.74551037e-02
2.64158 7.74441420e-02
2.66455 7.74317205e-02
2.68752 7.74179342e-02
2.7105 7.74028701e-02
2.73347 7.73866078e-02
2.75644 7.73692201e-02
2.77941 7.73507733e-02
2.80238 7.73313282e-02
2.82535 7.73109402e-02
2.84832 7.72896597e-02
2.87129 7.72675330e-02
2.89426 7.72446020e-02
2.91723 7.72209051e-02
2.9402 7.71964771e-02
2.96317 7.71713500e-02
2.98614 7.71455526e-02
3.00911 7.71191116e-02
3.03208 7.70920510e-02
3.05505 7.70643927e-02
3.07802 7.70361569e-02
3.10099 7.70073620e-02
3.12396 7.69780246e-02
3.14693 7.69481602e-02
3.1699 7.69177828e-02
3.19287 7.68869053e-02
3.21584 7.68555398e-02
3.23881 7.68236970e-02
3.26178 7.67913873e-02
3.28475 7.67586201e-02
3.30772 7.67254040e-02
3.33069 7.66917475e-02
3.35366 7.66576581e-02
3.37663 7.66231432e-02
3.3996 7.65882097e-02
3.42257 7.65528641e-02
3.44554 7.65171128e-02
3.46851 7.64809617e-02
3.49149 7.64444168e-02
3.51446 7.64074837e-02
3.53743 7.63701680e-02
3.5604 7.63324752e-02
3.58337 7.62944106e-02
3.60634 7.62559795e-02
3.62931 7.62171873e-02
3.65228 7.61780392e-02
3.67525 7.61385405e-02
3.69822 7.60986966e-02
3.72119 7.60585127e-02
3.74416 7.60179942e-02
3.76713 7.59771465e-02
3.7901 7.59359752e-02
3.81307 7.58944858e-02
3.83604 7.58526839e-02
3.85901 7.58105752e-02
3.88198 7.57681656e-02
3.90495 7.57254609e-02
3.92792 7.56824672e-02
3.95089 7.56391904e-02
3.97386 7.55956368e-02
3.99683 7.55518127e-02
4.0198 7.55077244e-02
4.04277 7.54633784e-02
4.06574 7.54187813e-02
4.08871 7.53739398e-02
4.11168 7.53288606e-02
4.13465 7.52835507e-02
4.15762 7.52380169e-02
4.18059 7.51922664e-02
4.20356 7.51463063e-02
4.22653 7.51001439e-02
4.2495 7.50537864e-02
4.27248 7.50072414e-02
4.29545 7.49605163e-02
4.31842 7.49136187e-02
4.34139 7.48665562e-02
4.36436 7.48193367e-02
4.38733 7.47719678e-02
4.4103 7.47244575e-02
4.43327 7.46768137e-02
4.45624 7.46290444e-02
4.47921 7.45811576e-02
4.50218 7.45331615e-02
4.52515 7.44850643e-02
4.54812 7.44368741e-02
4.57109 7.43885991e-02
4.59406 7.43402478e-02
4.61703 7.42918283e-02
4.64 7.42433492e-02
4.66297 7.41948187e-02
4.68594 7.41462453e-02
4.70891 7.40976375e-02
4.73188 7.40490037e-02
4.75485 7.40003523e-02
4.77782 7.39516920e-02
4.80079 7.39030313e-02
4.82376 7.38543785e-02
4.84673 7.38057423e-02
4.8697 7.37571312e-02
4.89267 7.37085538e-02
4.91564 7.36600184e-02
4.93861 7.36115337e-02
4.96158 7.35631081e-02
4.98455 7.35147502e-02
5.00752 7.34664684e-02
5.0305 7.34182711e-02
5.05347 7.33701668e-02
5.07644 7.33221639e-02
