# Temperature  Cv
2.32 4.32642755e-02
2.34297 4.33409579e-02
2.36594 4.34897228e-02
2.38891 4.36294765e-02
2.41188 4.37605930e-02
2.43485 4.38834413e-02
2.45782 4.39983848e-02
2.48079 4.41057808e-02
2.50376 4.42059803e-02
2.52673 4.42993275e-02
2.5497 4.43861596e-02
2.57267 4.44668063e-02
2.59564 4.45415898e-02
2.61861 4.46108247e-02
2.64158 4.46748175e-02
2.66455 4.47338668e-02
2.68752 4.47882631e-02
2.7105 4.48382885e-02
2.73347 4.48842173e-02
2.75644 4.49263150e-02
2.77941 4.49648394e-02
2.80238 4.50000396e-02
2.82535 4.50321570e-02
2.84832 4.50614245e-02
2.87129 4.50880673e-02
2.89426 4.51123023e-02
2.91723 4.51343389e-02
2.9402 4.51543786e-02
2.96317 4.51726152e-02
2.98614 4.51892354e-02
3.00911 4.52044181e-02
3.03208 4.52183354e-02
3.05505 4.52311521e-02
3.07802 4.52430264e-02
3.10099 4.52541096e-02
3.12396 4.52645465e-02
3.14693 4.52744754e-02
3.1699 4.52840287e-02
3.19287 4.52933326e-02
3.21584 4.53025073e-02
3.23881 4.53116676e-02
3.26178 4.53209225e-02
3.28475 4.53303758e-02
3.30772 4.53401262e-02
3.33069 4.53502672e-02
3.35366 4.53608876e-02
3.37663 4.53720715e-02
3.3996 4.53838984e-02
3.42257 4.53964436e-02
3.44554 4.54097781e-02
3.46851 4.54239689e-02
3.49149 4.54390789e-02
3.51446 4.54551677e-02
3.53743 4.54722910e-02
3.5604 4.54905009e-02
3.58337 4.55098465e-02
3.60634 4.55303736e-02
3.62931 4.55521249e-02
3.65228 4.55751402e-02
3.67525 4.55994565e-02
3.69822 4.56251080e-02
3.72119 4.56521266e-02
3.74416 4.56805415e-02
3.76713 4.57103796e-02
3.7901 4.57416656e-02
3.81307 4.57744221e-02
3.83604 4.58086696e-02
3.85901 4.58444265e-02
3.88198 4.58817097e-02
3.90495 4.59205340e-02
3.92792 4.59609127e-02
3.95089 4.60028575e-02
3.97386 4.60463783e-02
3.99683 4.60914840e-02
4.0198 4.61381817e-02
4.04277 4.61864775e-02
4.06574 4.62363760e-02
4.08871 4.62878810e-02
4.11168 4.63409947e-02
4.13465 4.63957187e-02
4.15762 4.64520533e-02
4.18059 4.65099979e-02
4.20356 4.65695511e-02
4.22653 4.66307106e-02
4.2495 4.66934733e-02
4.27248 4.67578355e-02
4.29545 4.68237924e-02
4.31842 4.68913389e-02
4.34139 4.69604692e-02
