# Temperature  Cv
2.32 4.31888037e-02
2.34297 4.32538753e-02
2.36594 4.33788705e-02
2.38891 4.34937782e-02
2.41188 4.35990118e-02
2.43485 4.36949793e-02
2.45782 4.37820831e-02
2.48079 4.38607190e-02
2.50376 4.39312760e-02
2.52673 4.39941358e-02
2.5497 4.40496728e-02
2.57267 4.40982532e-02
2.59564 4.41402354e-02
2.61861 4.41759693e-02
2.64158 4.42057962e-02
2.66455 4.42300489e-02
2.68752 4.42490513e-02
2.7105 4.42631185e-02
2.73347 4.42725565e-02
2.75644 4.42776626e-02
2.77941 4.42787249e-02
2.80238 4.42760225e-02
2.82535 4.42698257e-02
2.84832 4.42603959e-02
2.87129 4.42479855e-02
2.89426 4.42328382e-02
2.91723 4.42151893e-02
2.9402 4.41952652e-02
2.96317 4.41732842e-02
2.98614 4.41494560e-02
3.00911 4.41239823e-02
3.03208 4.40970569e-02
3.05505 4.40688655e-02
3.07802 4.40395864e-02
3.10099 4.40093901e-02
3.12396 4.39784399e-02
3.14693 4.39468919e-02
3.1699 4.39148952e-02
3.19287 4.38825920e-02
3.21584 4.38501181e-02
3.23881 4.38176025e-02
3.26178 4.37851683e-02
3.28475 4.37529321e-02
3.30772 4.37210049e-02
3.33069 4.36894920e-02
3.35366 4.36584928e-02
3.37663 4.36281018e-02
3.3996 4.35984080e-02
3.42257 4.35694956e-02
3.44554 4.35414437e-02
3.46851 4.35143269e-02
3.49149 4.34882155e-02
3.51446 4.34631750e-02
3.53743 4.34392672e-02
3.5604 4.34165497e-02
3.58337 4.33950761e-02
3.60634 4.33748966e-02
3.62931 4.33560576e-02
3.65228 4.33386023e-02
3.67525 4.33225704e-02
3.69822 4.33079988e-02
3.72119 4.32949211e-02
3.74416 4.32833681e-02
3.76713 4.32733682e-02
3.7901 4.32649467e-02
3.81307 4.32581268e-02
3.83604 4.32529291e-02
3.85901 4.32493721e-02
3.88198 4.32474719e-02
3.90495 4.32472430e-02
3.92792 4.32486976e-02
3.95089 4.32518460e-02
3.97386 4.32566971e-02
3.99683 4.32632579e-02
4.0198 4.32715338e-02
4.04277 4.32815289e-02
4.06574 4.32932458e-02
4.08871 4.33066857e-02
4.11168 4.33218487e-02
4.13465 4.33387337e-02
4.15762 4.33573383e-02
4.18059 4.33776594e-02
4.20356 4.33996926e-02
4.22653 4.34234328e-02
4.2495 4.34488740e-02
4.27248 4.34760093e-02
4.29545 4.35048313e-02
4.31842 4.35353316e-02
4.34139 4.35675014e-02
4.36436 4.36013311e-02
4.38733 4.36368108e-02
4.4103 4.36739299e-02
4.43327 4.37126774e-02
4.45624 4.37530418e-02
4.47921 4.37950113e-02
4.50218 4.38385738e-02
4.52515 4.38837167e-02
4.54812 4.39304272e-02
4.57109 4.39786922e-02
4.59406 4.40284985e-02
4.61703 4.40798325e-02
4.64 4.41326805e-02
4.66297 4.41870286e-02
4.68594 4.42428630e-02
4.70891 4.43001693e-02
4.73188 4.43589336e-02
4.75485 4.44191413e-02
4.77782 4.44807783e-02
4.80079 4.45438301e-02
4.82376 4.46082822e-02
4.84673 4.46741204e-02
4.8697 4.47413300e-02
4.89267 4.48098967e-02
4.91564 4.48798061e-02
4.93861 4.49510438e-02
4.96158 4.50235954e-02
4.98455 4.50974467e-02
5.00752 4.51725836e-02
5.0305 4.52489917e-02
5.05347 4.53266571e-02
5.07644 4.54055657e-02
5.09941 4.54857037e-02
5.12238 4.55670573e-02
5.14535 4.56496127e-02
5.16832 4.57333563e-02
5.19129 4.58182746e-02
5.21426 4.59043542e-02
5.23723 4.59915819e-02
5.2602 4.60799444e-02
5.28317 4.61694288e-02
5.30614 4.62600221e-02
5.32911 4.63517114e-02
5.35208 4.64444842e-02
5.37505 4.65383278e-02
5.39802 4.66332298e-02
5.42099 4.67291779e-02
5.44396 4.68261599e-02
5.46693 4.69241638e-02
5.4899 4.70231775e-02
5.51287 4.71231893e-02
5.53584 4.72241875e-02
5.55881 4.73261606e-02
5.58178 4.74290970e-02
5.60475 4.75329855e-02
5.62772 4.76378148e-02
5.65069 4.77435739e-02
5.67366 4.78502517e-02
5.69663 4.79578375e-02
5.7196 4.80663205e-02
5.74257 4.81756901e-02
5.76554 4.82859358e-02
5.78851 4.83970470e-02
5.81149 4.85090137e-02
5.83446 4.86218255e-02
5.85743 4.87354724e-02
5.8804 4.88499444e-02
5.90337 4.89652316e-02
5.92634 4.90813242e-02
5.94931 4.91982126e-02
5.97228 4.93158871e-02
5.99525 4.94343383e-02
6.01822 4.95535567e-02
6.04119 4.96735330e-02
6.06416 4.97942580e-02
6.08713 4.99157225e-02
6.1101 5.00379175e-02
6.13307 5.01608340e-02
6.15604 5.02844631e-02
6.17901 5.04087959e-02
6.20198 5.05338237e-02
6.22495 5.06595379e-02
6.24792 5.07859298e-02
6.27089 5.09129909e-02
6.29386 5.10407127e-02
6.31683 5.11690869e-02
6.3398 5.12981051e-02
6.36277 5.14277591e-02
6.38574 5.15580406e-02
6.40871 5.16889416e-02
6.43168 5.18204539e-02
6.45465 5.19525695e-02
6.47762 5.20852805e-02
6.50059 5.22185789e-02
6.52356 5.23524569e-02
6.54653 5.24869068e-02
6.5695 5.26219207e-02
6.59248 5.27574910e-02
6.61545 5.28936100e-02
6.63842 5.30302701e-02
6.66139 5.31674639e-02
6.68436 5.33051837e-02
6.70733 5.34434222e-02
6.7303 5.35821719e-02
6.75327 5.37214255e-02
6.77624 5.38611756e-02
6.79921 5.40014150e-02
6.82218 5.41421365e-02
6.84515 5.42833328e-02
6.86812 5.44249968e-02
6.89109 5.45671214e-02
6.91406 5.47096995e-02
6.93703 5.48527241e-02
6.96 5.49961882e-02
6.98297 5.51400848e-02
7.00594 5.52844070e-02
7.02891 5.54291479e-02
7.05188 5.55743007e-02
7.07485 5.57198586e-02
7.09782 5.58658148e-02
7.12079 5.60121625e-02
7.14376 5.61588951e-02
7.16673 5.63060059e-02
7.1897 5.64534882e-02
7.21267 5.66013354e-02
7.23564 5.67495411e-02
7.25861 5.68980986e-02
7.28158 5.70470014e-02
7.30455 5.71962431e-02
7.32752 5.73458173e-02
7.3505 5.74957175e-02
7.37347 5.76459374e-02
7.39644 5.77964707e-02
7.41941 5.79473110e-02
7.44238 5.80984521e-02
7.46535 5.82498878e-02
7.48832 5.84016119e-02
7.51129 5.85536181e-02
7.53426 5.87059005e-02
7.55723 5.88584528e-02
7.5802 5.90112690e-02
7.60317 5.91643431e-02
7.62614 5.93176691e-02
7.64911 5.94712411e-02
7.67208 5.96250530e-02
7.69505 5.97790990e-02
7.71802 5.99333733e-02
7.74099 6.00878699e-02
