# Temperature  Cv
2.32 3.57255729e-02
2.34297 3.55182482e-02
2.36594 3.51059471e-02
2.38891 3.46983570e-02
2.41188 3.42955035e-02
2.43485 3.38974056e-02
2.45782 3.35040753e-02
2.48079 3.31155191e-02
2.50376 3.27317377e-02
2.52673 3.23527269e-02
2.5497 3.19784774e-02
2.57267 3.16089759e-02
2.59564 3.12442049e-02
2.61861 3.08841434e-02
2.64158 3.05287669e-02
2.66455 3.01780478e-02
2.68752 2.98319557e-02
2.7105 2.94904577e-02
2.73347 2.91535185e-02
2.75644 2.88211007e-02
2.77941 2.84931650e-02
2.80238 2.81696704e-02
2.82535 2.78505744e-02
2.84832 2.75358331e-02
2.87129 2.72254014e-02
2.89426 2.69192330e-02
2.91723 2.66172810e-02
2.9402 2.63194974e-02
2.96317 2.60258336e-02
2.98614 2.57362405e-02
3.00911 2.54506684e-02
3.03208 2.51690673e-02
3.05505 2.48913870e-02
3.07802 2.46175769e-02
3.10099 2.43475864e-02
3.12396 2.40813647e-02
3.14693 2.38188611e-02
3.1699 2.35600249e-02
3.19287 2.33048057e-02
3.21584 2.30531529e-02
3.23881 2.28050163e-02
3.26178 2.25603461e-02
3.28475 2.23190924e-02
3.30772 2.20812060e-02
3.33069 2.18466378e-02
3.35366 2.16153392e-02
3.37663 2.13872619e-02
3.3996 2.11623582e-02
3.42257 2.09405805e-02
3.44554 2.07218822e-02
3.46851 2.05062166e-02
3.49149 2.02935379e-02
3.51446 2.00838007e-02
3.53743 1.98769601e-02
3.5604 1.96729718e-02
3.58337 1.94717918e-02
3.60634 1.92733770e-02
3.62931 1.90776845e-02
3.65228 1.88846723e-02
3.67525 1.86942988e-02
3.69822 1.85065229e-02
3.72119 1.83213041e-02
3.74416 1.81386026e-02
3.76713 1.79583790e-02
3.7901 1.77805945e-02
3.81307 1.76052110e-02
3.83604 1.74321908e-02
3.85901 1.72614968e-02
3.88198 1.70930926e-02
3.90495 1.69269422e-02
3.92792 1.67630101e-02
3.95089 1.66012616e-02
3.97386 1.64416623e-02
3.99683 1.62841785e-02
4.0198 1.61287769e-02
4.04277 1.59754249e-02
4.06574 1.58240902e-02
4.08871 1.56747412e-02
4.11168 1.55273469e-02
4.13465 1.53818764e-02
4.15762 1.52382998e-02
4.18059 1.50965874e-02
4.20356 1.49567101e-02
4.22653 1.48186391e-02
4.2495 1.46823464e-02
4.27248 1.45478041e-02
4.29545 1.44149852e-02
4.31842 1.42838627e-02
4.34139 1.41544104e-02
4.36436 1.40266024e-02
4.38733 1.39004132e-02
4.4103 1.37758178e-02
4.43327 1.36527916e-02
4.45624 1.35313104e-02
4.47921 1.34113506e-02
4.50218 1.32928887e-02
4.52515 1.31759018e-02
4.54812 1.30603673e-02
4.57109 1.29462631e-02
4.59406 1.28335674e-02
4.61703 1.27222587e-02
4.64 1.26123161e-02
4.66297 1.25037189e-02
4.68594 1.23964467e-02
4.70891 1.22904796e-02
4.73188 1.21857979e-02
4.75485 1.20823825e-02
4.77782 1.19802143e-02
4.80079 1.18792747e-02
4.82376 1.17795455e-02
4.84673 1.16810087e-02
4.8697 1.15836466e-02
4.89267 1.14874419e-02
4.91564 1.13923775e-02
4.93861 1.12984367e-02
4.96158 1.12056031e-02
4.98455 1.11138605e-02
5.00752 1.10231930e-02
5.0305 1.09335851e-02
5.05347 1.08450213e-02
5.07644 1.07574867e-02
5.09941 1.06709666e-02
5.12238 1.05854462e-02
5.14535 1.05009115e-02
5.16832 1.04173484e-02
5.19129 1.03347431e-02
5.21426 1.02530822e-02
5.23723 1.01723524e-02
5.2602 1.00925406e-02
5.28317 1.00136340e-02
5.30614 9.93562016e-03
5.32911 9.85848665e-03
5.35208 9.78222139e-03
5.37505 9.70681250e-03
5.39802 9.63224829e-03
5.42099 9.55851732e-03
5.44396 9.48560833e-03
5.46693 9.41351030e-03
5.4899 9.34221240e-03
5.51287 9.27170399e-03
5.53584 9.20197464e-03
5.55881 9.13301413e-03
5.58178 9.06481242e-03
5.60475 8.99735966e-03
5.62772 8.93064619e-03
5.65069 8.86466255e-03
5.67366 8.79939944e-03
5.69663 8.73484777e-03
5.7196 8.67099859e-03
5.74257 8.60784317e-03
5.76554 8.54537292e-03
5.78851 8.48357946e-03
5.81149 8.42245453e-03
5.83446 8.36199008e-03
5.85743 8.30217820e-03
