# Temperature_scaled  Cv
0.835118 1.166173860433627564e-10
0.843428 1.143307941909025842e-10
0.851737 1.121108243649378418e-10
0.860047 1.099548903319332570e-10
0.868357 1.078605527021140560e-10
0.876667 1.058254872090898268e-10
0.884977 1.038474781394952346e-10
0.893287 1.019244122528301803e-10
0.901596 1.000542735069146688e-10
0.909906 9.823513733426442757e-11
0.918216 9.646516571743990299e-11
0.926526 9.474260294167991276e-11
0.934836 9.306577083880434433e-11
0.943146 9.143306488287934825e-11
0.951455 8.984295033371556870e-11
0.959765 8.829395849864038031e-11
0.968075 8.678468355012949957e-11
0.976385 8.531377910355204390e-11
0.984695 8.387995552795021539e-11
0.993005 8.248197686343363741e-11
1.00131 8.111865807971549990e-11
1.00962 7.978886289957501275e-11
1.01793 7.849150106231155340e-11
1.02624 7.722552646057414258e-11
1.03455 7.598993462980538072e-11
1.04286 7.478376107485355654e-11
1.05117 7.360607938887401705e-11
1.05948 7.245599911812367760e-11
1.06779 7.133266433456855388e-11
1.0761 7.023525217423757664e-11
1.08441 6.916297129843270239e-11
1.09272 6.811505999365173571e-11
1.10103 6.709078533135395360e-11
1.10934 6.608944189377841822e-11
1.11765 6.511035015990557065e-11
1.12596 6.415285565767612466e-11
1.13427 6.321632788332703000e-11
1.14258 6.230015908551878051e-11
1.15089 6.140376344590204591e-11
1.1592 6.052657601440549020e-11
1.16751 5.966805181411707047e-11
1.17582 5.882766523755573328e-11
1.18413 5.800490890138876521e-11
1.19244 5.719929304872537694e-11
1.20075 5.641034489301365611e-11
1.20906 5.563760779754445941e-11
1.21737 5.488064064124567804e-11
1.22568 5.413901720578967750e-11
1.23399 5.341232556775265256e-11
1.2423 5.270016762622461368e-11
1.25061 5.200215829514139640e-11
1.25892 5.131792529116240692e-11
1.26723 5.064710845206664995e-11
1.27554 4.998935939595743124e-11
1.28385 4.934434074864950585e-11
1.29216 4.871172614938804980e-11
1.30047 4.809119964381277131e-11
1.30878 4.748245508220647827e-11
1.31709 4.688519620243404844e-11
1.3254 4.629913576998679490e-11
1.33371 4.572399561802348131e-11
1.34202 4.515950607250096040e-11
1.35033 4.460540580974983476e-11
1.35864 4.406144145975186907e-11
1.36695 4.352736720380293313e-11
1.37526 4.300294480349407601e-11
1.38357 4.248794310268093616e-11
1.39188 4.198213775143726649e-11
1.40019 4.148531105024694215e-11
1.4085 4.099725189306341273e-11
1.41681 4.051775508564139746e-11
1.42512 4.004662142370215087e-11
1.43343 3.958365769093999624e-11
1.44174 3.912867605065601378e-11
1.45005 3.868149401087887150e-11
1.45836 3.824193430910464499e-11
1.46667 3.780982466831527520e-11
1.47498 3.738499773768204218e-11
1.48329 3.696729078633374455e-11
1.49159 3.655654552940075879e-11
1.4999 3.615260813931329250e-11
1.50821 3.575532903486974652e-11
1.51652 3.536456258795362495e-11
1.52483 3.498016733181550018e-11
1.53314 3.460200550105428019e-11
1.54145 3.422994292475707984e-11
1.54976 3.386384921749381547e-11
1.55807 3.350359744084664035e-11
1.56638 3.314906387922682177e-11
1.57469 3.280012819740469708e-11
1.583 3.245667312493493209e-11
1.59131 3.211858446447068793e-11
1.59962 3.178575108787518716e-11
1.60793 3.145806452928626287e-11
1.61624 3.113541927700645725e-11
1.62455 3.081771245643347412e-11
1.63286 3.050484377735087967e-11
1.64117 3.019671553485140407e-11
1.64948 2.989323234854144106e-11
1.65779 2.959430138679168300e-11
1.6661 2.929983205829979773e-11
1.67441 2.900973600571559635e-11
1.68272 2.872392705641445837e-11
1.69103 2.844232118278447133e-11
1.69934 2.816483634908703624e-11
1.70765 2.789139251917381011e-11
1.71596 2.762191155037211563e-11
1.72427 2.735631736936419958e-11
1.73258 2.709453551682331684e-11
1.74089 2.683649340830428875e-11
1.7492 2.658212011734410285e-11
1.75751 2.633134637545852989e-11
1.76582 2.608410467678583828e-11
1.77413 2.584032891183424097e-11
1.78244 2.559995467288794098e-11
1.79075 2.536291901273238259e-11
1.79906 2.512916028840195977e-11
1.80737 2.489861835868976643e-11
1.81568 2.467123454139757758e-11
1.82399 2.444695143039534428e-11
1.8323 2.422571284798920653e-11
1.84061 2.400746395202979564e-11
1.84892 2.379215115737926735e-11
1.85723 2.357972196518824484e-11
1.86554 2.337012519304637116e-11
1.87385 2.316331065566053320e-11
1.88216 2.295922928715032282e-11
1.89047 2.275783322996795267e-11
1.89878 2.255907550042506771e-11
1.90709 2.236291029266436265e-11
1.9154 2.216929266288684695e-11
1.92371 2.197817868749295484e-11
1.93202 2.178952532234914107e-11
1.94033 2.160329069411024274e-11
1.94864 2.141943343338467155e-11
1.95695 2.123791341879003110e-11
1.96526 2.105869108048430846e-11
1.97357 2.088172776612754084e-11
1.98188 2.070698583633207997e-11
1.99019 2.053442813643935403e-11
1.99849 2.036401844938843829e-11
2.0068 2.019572125917567443e-11
2.01511 2.002950178072323200e-11
2.02342 1.986532604544991197e-11
2.03173 1.970316052583294031e-11
2.04004 1.954297263808340647e-11
2.04835 1.938473044552967746e-11
2.05666 1.922840237589105173e-11
2.06497 1.907395780247087450e-11
2.07328 1.892136655622039801e-11
2.08159 1.877059913469067241e-11
2.0899 1.862162649099150037e-11
2.09821 1.847442028183115649e-11
2.10652 1.832895281700966650e-11
2.11483 1.818519667393498335e-11
2.12314 1.804312521814517057e-11
2.13145 1.790271212476316964e-11
2.13976 1.776393174490433642e-11
2.14807 1.762675887307278435e-11
2.15638 1.749116871746542602e-11
2.16469 1.735713713281130205e-11
2.173 1.722464024381681659e-11
2.18131 1.709365463000756545e-11
2.18962 1.696415754135129970e-11
2.19793 1.683612647012033642e-11
2.20624 1.670953938049670519e-11
2.21455 1.658437457237103761e-11
2.22286 1.646061083704135557e-11
2.23117 1.633822739765313639e-11
2.23948 1.621720373937552394e-11
2.24779 1.609751985713305243e-11
2.2561 1.597915600181476323e-11
2.26441 1.586209280489972067e-11
2.27272 1.574631137928252220e-11
2.28103 1.563179303530966786e-11
2.28934 1.551851935050384188e-11
2.29765 1.540647245925979510e-11
2.30596 1.529563480727416357e-11
2.31427 1.518598890752703598e-11
2.32258 1.507751781391575931e-11
2.33089 1.497020470762480513e-11
2.3392 1.486403322401703021e-11
2.34751 1.475898726984404788e-11
2.35582 1.465505094137420781e-11
2.36413 1.455220869028008447e-11
2.37244 1.445044516447035121e-11
2.38075 1.434974539618851420e-11
2.38906 1.425009454479095179e-11
2.39737 1.415147816641122896e-11
2.40568 1.405388197591597512e-11
2.41399 1.395729186104016966e-11
2.4223 1.386169418489752548e-11
2.43061 1.376707526276301358e-11
2.43892 1.367342182617226675e-11
2.44723 1.358072084679371466e-11
2.45554 1.348895939073480364e-11
2.46385 1.339812480455726455e-11
2.47216 1.330820463171310263e-11
2.48047 1.321918668535979138e-11
2.48878 1.313105892046820597e-11
2.49709 1.304380950735464018e-11
2.5054 1.295742681219147317e-11
2.5137 1.287189940803855833e-11
2.52201 1.278721592244747551e-11
2.53032 1.270336547957472928e-11
2.53863 1.262033716013012381e-11
2.54694 1.253812003415359591e-11
2.55525 1.245670375525148715e-11
2.56356 1.237607804226886586e-11
2.57187 1.229623249418756040e-11
2.58018 1.221715714801425559e-11
2.58849 1.213884214349130192e-11
2.5968 1.206127776376710378e-11
2.60511 1.198445450224441208e-11
2.61342 1.190836280958504659e-11
2.62173 1.183299354928136309e-11
2.63004 1.175833753708469914e-11
2.63835 1.168438581500318592e-11
2.64666 1.161112960567177409e-11
2.65497 1.153856017480995824e-11
2.66328 1.146666887143459045e-11
2.67159 1.139544743055174264e-11
2.6799 1.132488747751232764e-11
2.68821 1.125498087193296481e-11
2.69652 1.118571955955606043e-11
2.70483 1.111709555826749070e-11
2.71314 1.104910121336802522e-11
2.72145 1.098172875658974403e-11
2.72976 1.091497058911183718e-11
2.73807 1.084881934068855249e-11
2.74638 1.078326765179800935e-11
2.75469 1.071830826156669470e-11
2.763 1.065393409252261479e-11
2.77131 1.059013823414315581e-11
2.77962 1.052691357333261479e-11
2.78793 1.046425343196512483e-11
2.79624 1.040215115761849532e-11
2.80455 1.034060001618741304e-11
2.81286 1.027959361219883667e-11
2.82117 1.021912546572747145e-11
2.82948 1.015918929839621559e-11
2.83779 1.009977895840194107e-11
2.8461 1.004088817365536763e-11
2.85441 9.982510937895353334e-12
2.86272 9.924641412073940607e-12
