# Temperature_scaled  Cv
1.000000000000000000e+00 9.618911329931109806e-13
1.009950497524876312e+00 9.430305364432813908e-13
1.019900995049752401e+00 9.247192854194573039e-13
1.029851492574628713e+00 9.069362404860280243e-13
1.039801990099505025e+00 8.896612749065521144e-13
1.049752487624381114e+00 8.728752210134399769e-13
1.059702985149257426e+00 8.565598038496592142e-13
1.069653482674133738e+00 8.406975870727228062e-13
1.079603980199010049e+00 8.252719442699028944e-13
1.089554477723886139e+00 8.102669930779936247e-13
1.099504975248762451e+00 7.956675763376730223e-13
1.109455472773638762e+00 7.814592220370415109e-13
1.119405970298514852e+00 7.676280737861259121e-13
1.129356467823391164e+00 7.541609023102289200e-13
1.139306965348267475e+00 7.410450476660488405e-13
1.149257462873143565e+00 7.282683891967074440e-13
1.159207960398019877e+00 7.158193416560440772e-13
1.169158457922896188e+00 7.036867887911181341e-13
1.179108955447772278e+00 6.918600991449618181e-13
1.189059452972648590e+00 6.803290751013116125e-13
1.199009950497524901e+00 6.690839470899237465e-13
1.208960448022401213e+00 6.581153349878369915e-13
1.218910945547277302e+00 6.474142479461635451e-13
1.228861443072153614e+00 6.369720576099824041e-13
1.238811940597029926e+00 6.267804765940515115e-13
1.248762438121906015e+00 6.168315586206873144e-13
1.258712935646782327e+00 6.071176460496020836e-13
1.268663433171658639e+00 5.976314056258562336e-13
1.278613930696534950e+00 5.883657816238208461e-13
1.288564428221411040e+00 5.793139705326728226e-13
1.298514925746287352e+00 5.704694526502783797e-13
1.308465423271163441e+00 5.618259500968409431e-13
1.318415920796039753e+00 5.533774148459060595e-13
1.328366418320916065e+00 5.451180257932201375e-13
1.338316915845792376e+00 5.370421727421911766e-13
1.348267413370668466e+00 5.291444646536514175e-13
1.358217910895544778e+00 5.214197025088592372e-13
1.368168408420421089e+00 5.138628643326155472e-13
1.378118905945297179e+00 5.064691267720909392e-13
1.388069403470173491e+00 4.992338297796322124e-13
1.398019900995049802e+00 4.921524709977019473e-13
1.407970398519926114e+00 4.852207206033192027e-13
1.417920896044802204e+00 4.784343916308481131e-13
1.427871393569678515e+00 4.717894352919847690e-13
1.437821891094554605e+00 4.652819701697584227e-13
1.447772388619430917e+00 4.589082212097163582e-13
1.457722886144307228e+00 4.526645488797415951e-13
1.467673383669183540e+00 4.465474297654931062e-13
1.477623881194059852e+00 4.405534801126564109e-13
1.487574378718936163e+00 4.346794115165495367e-13
1.497524876243812475e+00 4.289220388896764738e-13
1.507475373768688343e+00 4.232783034652244949e-13
1.517425871293564654e+00 4.177452269470037634e-13
1.527376368818440966e+00 4.123199423563554834e-13
1.537326866343317278e+00 4.069996670188335537e-13
1.547277363868193367e+00 4.017816942416951583e-13
1.557227861393069679e+00 3.966634281737764516e-13
1.567178358917945991e+00 3.916423514723125036e-13
1.577128856442822302e+00 3.867160105519194929e-13
1.587079353967698614e+00 3.818820395556979586e-13
1.597029851492574926e+00 3.771381402601410862e-13
1.606980349017451237e+00 3.724820887051281259e-13
1.616930846542327105e+00 3.679117356078167129e-13
1.626881344067203417e+00 3.634249851313928342e-13
1.636831841592079506e+00 3.590198168683786921e-13
1.646782339116955818e+00 3.546942516948448659e-13
1.656732836641832129e+00 3.504463907431719923e-13
1.666683334166708441e+00 3.462743937998108330e-13
1.676633831691584753e+00 3.421764553979492270e-13
1.686584329216460620e+00 3.381508292827855804e-13
1.696534826741336932e+00 3.341958261909938642e-13
1.706485324266213244e+00 3.303098044767271920e-13
1.716435821791089555e+00 3.264911835393883272e-13
1.726386319315965867e+00 3.227383911248898475e-13
1.736336816840842179e+00 3.190499324958216979e-13
1.746287314365718268e+00 3.154243469041726246e-13
1.756237811890594580e+00 3.118602107365634874e-13
1.766188309415470448e+00 3.083561458280803601e-13
1.776138806940346759e+00 3.049108071118183678e-13
1.786089304465223071e+00 3.015228895751596373e-13
1.796039801990099383e+00 2.981911294898155067e-13
1.805990299514975694e+00 2.949142925816840315e-13
1.815940797039852006e+00 2.916911629392720395e-13
1.825891294564728096e+00 2.885205857996890053e-13
1.835841792089604407e+00 2.854014374024400925e-13
1.845792289614480719e+00 2.823325880615263878e-13
1.855742787139357031e+00 2.793129680955058566e-13
1.865693284664233342e+00 2.763415385978798007e-13
1.875643782189109210e+00 2.734172724121062851e-13
1.885594279713985522e+00 2.705391825867122662e-13
1.895544777238861833e+00 2.677062961644341937e-13
1.905495274763738145e+00 2.649176760813443936e-13
1.915445772288614457e+00 2.621724014231107828e-13
1.925396269813490768e+00 2.594695784801661952e-13
1.935346767338367080e+00 2.568083353313485619e-13
1.945297264863243170e+00 2.541878290086130294e-13
1.955247762388119481e+00 2.516072301243231474e-13
1.965198259912995571e+00 2.490657269897979823e-13
1.975148757437871883e+00 2.465625402958014164e-13
1.985099254962748194e+00 2.440968994053449545e-13
1.995049752487624506e+00 2.416680645822161677e-13
2.005000250012500373e+00 2.392752995887638862e-13
2.014950747537376685e+00 2.369178926691019396e-13
2.024901245062252997e+00 2.345951546750453984e-13
2.034851742587129309e+00 2.323064101476904370e-13
2.044802240112005620e+00 2.300509979888674927e-13
2.054752737636881932e+00 2.278282690844989956e-13
2.064703235161758244e+00 2.256376018792527603e-13
2.074653732686634555e+00 2.234783807606848251e-13
2.084604230211510867e+00 2.213500028593931209e-13
2.094554727736386734e+00 2.192518863828246815e-13
2.104505225261263046e+00 2.171834613124527505e-13
2.114455722786139358e+00 2.151441672203261178e-13
2.124406220311015669e+00 2.131334671013744926e-13
2.134356717835891537e+00 2.111508168745913483e-13
2.144307215360767849e+00 2.091957054191541781e-13
2.154257712885644160e+00 2.072676250896347195e-13
2.164208210410520472e+00 2.053660771802849895e-13
2.174158707935396784e+00 2.034905770877253364e-13
2.184109205460273095e+00 2.016406521071056478e-13
2.194059702985149407e+00 1.998158419699652049e-13
2.204010200510025719e+00 1.980156889176098381e-13
2.213960698034902030e+00 1.962397549988574061e-13
2.223911195559778342e+00 1.944876025914414357e-13
2.233861693084654210e+00 1.927588165556456161e-13
2.243812190609530521e+00 1.910529790964387671e-13
2.253762688134406833e+00 1.893696833393700997e-13
2.263713185659282701e+00 1.877085354843753707e-13
2.273663683184159012e+00 1.860691486746187361e-13
2.283614180709035324e+00 1.844511501294855920e-13
2.293564678233911636e+00 1.828541598165435496e-13
2.303515175758787947e+00 1.812778219298995348e-13
2.313465673283664259e+00 1.797217787517907647e-13
2.323416170808540571e+00 1.781856943243643585e-13
2.333366668333416882e+00 1.766692094600175885e-13
2.343317165858293194e+00 1.751720005038168776e-13
2.353267663383169506e+00 1.736937512831453802e-13
2.363218160908045373e+00 1.722341362790243953e-13
2.373168658432921685e+00 1.707928353696223276e-13
2.383119155957797997e+00 1.693695530445356664e-13
2.393069653482673864e+00 1.679639916948391037e-13
2.403020151007550176e+00 1.665758525321749296e-13
2.412970648532426488e+00 1.652048480638050173e-13
2.422921146057302799e+00 1.638506988541612121e-13
2.432871643582179111e+00 1.625131382845964114e-13
2.442822141107055423e+00 1.611918866584768076e-13
2.452772638631931734e+00 1.598866840956116881e-13
2.462723136156808046e+00 1.585972675518998315e-13
2.472673633681684358e+00 1.573233862199998909e-13
2.482624131206560669e+00 1.560647901658844751e-13
2.492574628731436537e+00 1.548212412451533954e-13
2.502525126256312848e+00 1.535924992331085646e-13
2.512475623781189160e+00 1.523783179693245344e-13
2.522426121306065028e+00 1.511784814930166164e-13
2.532376618830941339e+00 1.499927673888314213e-13
2.542327116355817651e+00 1.488209418802259593e-13
2.552277613880693963e+00 1.476627914447056638e-13
2.562228111405570274e+00 1.465181156692066427e-13
2.572178608930446586e+00 1.453866961817587160e-13
2.582129106455322898e+00 1.442683290585117615e-13
2.592079603980199209e+00 1.431628193082546527e-13
2.602030101505075521e+00 1.420699693683378811e-13
2.611980599029951833e+00 1.409895804965372638e-13
2.621931096554827700e+00 1.399214725225265306e-13
2.631881594079704012e+00 1.388654551703414839e-13
2.641832091604580324e+00 1.378213502637341328e-13
2.651782589129456191e+00 1.367889769191029497e-13
2.661733086654332503e+00 1.357681576546311441e-13
