# Temperature_scaled  Cv
1.000000000000000000e+00 2.535972407818819566e-03
1.009950497524876312e+00 2.481925614485042553e-03
1.019900995049752401e+00 2.425421171863938533e-03
1.029851492574628713e+00 2.370781863482905160e-03
1.039801990099505025e+00 2.317928132500155294e-03
1.049752487624381114e+00 2.266784540174575629e-03
1.059702985149257426e+00 2.217279517290724963e-03
1.069653482674133738e+00 2.169345132596392674e-03
1.079603980199010049e+00 2.122916876966701380e-03
1.089554477723886139e+00 2.077933462103563004e-03
1.099504975248762451e+00 2.034336632682270159e-03
1.109455472773638762e+00 1.992070990950143422e-03
1.119405970298514852e+00 1.951083832850750545e-03
1.129356467823391164e+00 1.911324994841864756e-03
1.139306965348267475e+00 1.872746710615312256e-03
1.149257462873143565e+00 1.835303477018812406e-03
1.159207960398019877e+00 1.798951928515339941e-03
1.169158457922896188e+00 1.763650719569906551e-03
1.179108955447772278e+00 1.729360414409818192e-03
1.189059452972648590e+00 1.696043383645552119e-03
1.199009950497524901e+00 1.663663707267927505e-03
1.208960448022401213e+00 1.632187083584744815e-03
1.218910945547277302e+00 1.601580743694038878e-03
1.228861443072153614e+00 1.571813371116856243e-03
1.238811940597029926e+00 1.542855026235176452e-03
1.248762438121906015e+00 1.514677075220141177e-03
1.258712935646782327e+00 1.487252123154301749e-03
1.268663433171658639e+00 1.460553951059894101e-03
1.278613930696534950e+00 1.434557456591859957e-03
1.288564428221411040e+00 1.409238598143172519e-03
1.298514925746287352e+00 1.384574342155379511e-03
1.308465423271163441e+00 1.360542613417092470e-03
1.318415920796039753e+00 1.337122248166404577e-03
1.328366418320916065e+00 1.314292949823621338e-03
1.338316915845792376e+00 1.292035247177899865e-03
1.348267413370668466e+00 1.270330454886196272e-03
1.358217910895544778e+00 1.249160636136630595e-03
1.368168408420421089e+00 1.228508567338397299e-03
1.378118905945297179e+00 1.208357704726179286e-03
1.388069403470173491e+00 1.188692152752218950e-03
1.398019900995049802e+00 1.169496634161996474e-03
1.407970398519926114e+00 1.150756461654942964e-03
1.417920896044802204e+00 1.132457511032381034e-03
1.427871393569678515e+00 1.114586195750088757e-03
1.437821891094554605e+00 1.097129442786404620e-03
1.447772388619430917e+00 1.080074669750333846e-03
1.457722886144307228e+00 1.063409763168036331e-03
1.467673383669183540e+00 1.047123057864359202e-03
1.477623881194059852e+00 1.031203317390180394e-03
1.487574378718936163e+00 1.015639715425815416e-03
1.497524876243812475e+00 1.000421818113195064e-03
1.507475373768688343e+00 9.855395672633592355e-04
1.517425871293564654e+00 9.709832643838583631e-04
1.527376368818440966e+00 9.567435554920290276e-04
1.537326866343317278e+00 9.428114166609503129e-04
1.547277363868193367e+00 9.291781402626454788e-04
1.557227861393069679e+00 9.158353218723900039e-04
1.567178358917945991e+00 9.027748477935513584e-04
1.577128856442822302e+00 8.899888831707646877e-04
1.587079353967698614e+00 8.774698606684742854e-04
1.597029851492574926e+00 8.652104696709598305e-04
1.606980349017451237e+00 8.532036459861114686e-04
1.616930846542327105e+00 8.414425620275075126e-04
1.626881344067203417e+00 8.299206174379036979e-04
1.636831841592079506e+00 8.186314301497934999e-04
1.646782339116955818e+00 8.075688278456475463e-04
1.656732836641832129e+00 7.967268398004080220e-04
1.666683334166708441e+00 7.860996890941204795e-04
1.676633831691584753e+00 7.756817851680510890e-04
1.686584329216460620e+00 7.654677167093274469e-04
1.696534826741336932e+00 7.554522448494976547e-04
1.706485324266213244e+00 7.456302966591494500e-04
1.716435821791089555e+00 7.359969589291130276e-04
1.726386319315965867e+00 7.265474722101552228e-04
1.736336816840842179e+00 7.172772251214558706e-04
1.746287314365718268e+00 7.081817488926571988e-04
1.756237811890594580e+00 6.992567121408852036e-04
1.766188309415470448e+00 6.904979158679906996e-04
1.776138806940346759e+00 6.819012886680193408e-04
1.786089304465223071e+00 6.734628821330031429e-04
1.796039801990099383e+00 6.651788664503098221e-04
1.805990299514975694e+00 6.570455261838620883e-04
1.815940797039852006e+00 6.490592562229931337e-04
1.825891294564728096e+00 6.412165579014033603e-04
1.835841792089604407e+00 6.335140352737473083e-04
1.845792289614480719e+00 6.259483915363919359e-04
1.855742787139357031e+00 6.185164255990580019e-04
1.865693284664233342e+00 6.112150287914877708e-04
1.875643782189109210e+00 6.040411816950986765e-04
1.885594279713985522e+00 5.969919511085793225e-04
1.895544777238861833e+00 5.900644871266549386e-04
1.905495274763738145e+00 5.832560203334852082e-04
1.915445772288614457e+00 5.765638591085622735e-04
1.925396269813490768e+00 5.699853870322236105e-04
1.935346767338367080e+00 5.635180603941557622e-04
1.945297264863243170e+00 5.571594057968723380e-04
1.955247762388119481e+00 5.509070178472341098e-04
1.965198259912995571e+00 5.447585569399592161e-04
1.975148757437871883e+00 5.387117471217350156e-04
1.985099254962748194e+00 5.327643740351609408e-04
1.995049752487624506e+00 5.269142829416904395e-04
2.005000250012500373e+00 5.211593768132076867e-04
2.014950747537376685e+00 5.154976145022027723e-04
2.024901245062252997e+00 5.099270089698157470e-04
2.034851742587129309e+00 5.044456255819279068e-04
2.044802240112005620e+00 4.990515804741418740e-04
2.054752737636881932e+00 4.937430389626225628e-04
2.064703235161758244e+00 4.885182140243523458e-04
2.074653732686634555e+00 4.833753648250512717e-04
2.084604230211510867e+00 4.783127953006719411e-04
2.094554727736386734e+00 4.733288527891828766e-04
2.104505225261263046e+00 4.684219267147655334e-04
2.114455722786139358e+00 4.635904473106266339e-04
2.124406220311015669e+00 4.588328843933286993e-04
2.134356717835891537e+00 4.541477461746698638e-04
2.144307215360767849e+00 4.495335781195359203e-04
2.154257712885644160e+00 4.449889618379273409e-04
2.164208210410520472e+00 4.405125140178923777e-04
2.174158707935396784e+00 4.361028853980823856e-04
2.184109205460273095e+00 4.317587597678939661e-04
2.194059702985149407e+00 4.274788530049163375e-04
2.204010200510025719e+00 4.232619121470452585e-04
2.213960698034902030e+00 4.191067144954222813e-04
2.223911195559778342e+00 4.150120667396687809e-04
2.233861693084654210e+00 4.109768041244003843e-04
2.243812190609530521e+00 4.069997896327670075e-04
2.253762688134406833e+00 4.030799132026665157e-04
2.263713185659282701e+00 3.992160909672672823e-04
2.273663683184159012e+00 3.954072645179123658e-04
2.283614180709035324e+00 3.916524001960818772e-04
2.293564678233911636e+00 3.879504884028140929e-04
2.303515175758787947e+00 3.843005429336427228e-04
2.313465673283664259e+00 3.807016003321591464e-04
2.323416170808540571e+00 3.771527192704128258e-04
2.333366668333416882e+00 3.736529799383774388e-04
2.343317165858293194e+00 3.702014834629711155e-04
2.353267663383169506e+00 3.667973513405554226e-04
