# Temperature_scaled  Cv
0.835118 6.249339605684723883e-07
0.843428 6.739836110301021484e-07
0.851737 7.903297725770165027e-07
0.860047 9.237449265310409142e-07
0.868357 1.076271192370894417e-06
0.876667 1.250135095879490447e-06
0.884977 1.447757860364703755e-06
0.893287 1.671765738671631527e-06
0.901596 1.925000347466030202e-06
0.909906 2.210528964640300457e-06
0.918216 2.531654750318659102e-06
0.926526 2.891926851809051455e-06
0.934836 3.295150352965585501e-06
0.943146 3.745396028780553730e-06
0.951455 4.247009866602896195e-06
0.959765 4.804622316179444541e-06
0.968075 5.423157231717571993e-06
0.976385 6.107840470362130986e-06
0.984695 6.864208112852491288e-06
0.993005 7.698114273659352084e-06
1.00131 8.615738469583651487e-06
1.00962 9.623592517612694852e-06
1.01793 1.072852693475689206e-05
1.02624 1.193773681461717869e-05
1.03455 1.325876715754062406e-05
1.04286 1.469951763340247316e-05
1.05117 1.626824675827400155e-05
1.05948 1.797357546850256128e-05
1.06779 1.982449007801397636e-05
1.0761 2.183034460693817903e-05
1.08441 2.400086247194703785e-05
1.09272 2.634613753096232814e-05
1.10103 2.887663447712899404e-05
1.10934 3.160318857914871130e-05
1.11765 3.453700476721902735e-05
1.12596 3.768965606591088518e-05
1.13427 4.107308137734096669e-05
1.14258 4.469958261994207122e-05
1.15089 4.858182123000476347e-05
1.1592 5.273281403494649500e-05
1.16751 5.716592850894486674e-05
1.17582 6.189487742318254581e-05
1.18413 6.693371290443956038e-05
1.19244 7.229681991716844830e-05
1.20075 7.799890918549115646e-05
1.20906 8.405500957274073318e-05
1.21737 9.048045993726875963e-05
1.22568 9.729090048423134180e-05
1.23399 1.045022636339411039e-04
1.2423 1.121307644281775083e-04
1.25061 1.201928904965097870e-04
1.25892 1.287053916053025019e-04
1.26723 1.376852688125536177e-04
1.27554 1.471497632521204517e-04
1.28385 1.571163445712084035e-04
1.29216 1.676026990452245775e-04
1.30047 1.786267173942426509e-04
1.30878 1.902064823254048505e-04
1.31709 2.023602558255504754e-04
1.3254 2.151064662283459251e-04
1.33371 2.284636950799650592e-04
1.34202 2.424506638272312599e-04
1.35033 2.570862203518330374e-04
1.35864 2.723893253739217589e-04
1.36695 2.883790387479911012e-04
1.37526 3.050745056735831525e-04
1.38357 3.224949428428508773e-04
1.39188 3.406596245465239189e-04
1.40019 3.595878687592952137e-04
1.4085 3.792990232250652511e-04
1.41681 3.998124515619061264e-04
1.42512 4.211475194059455252e-04
1.43343 4.433235806127871484e-04
1.44174 4.663599635343588113e-04
1.45005 4.902759573884527813e-04
1.45836 5.150907987375098925e-04
1.46667 5.408236580924979855e-04
1.47498 5.674936266570561848e-04
1.48329 5.951197032263162278e-04
1.49159 6.237207812541605651e-04
1.4999 6.533156361018994680e-04
1.50821 6.839229124806935458e-04
1.51652 7.155611120993309862e-04
1.52483 7.482485815282176930e-04
1.53314 7.820035002898019635e-04
1.54145 8.168438691849119098e-04
1.54976 8.527874988639281726e-04
1.55807 8.898519986509295177e-04
1.56638 9.280547656282237858e-04
1.57469 9.674129739883343890e-04
1.583 1.007943564659544893e-03
1.59131 1.049663235210768555e-03
1.59962 1.092588430040732431e-03
1.60793 1.136735330856003231e-03
1.61624 1.182119847441656267e-03
1.62455 1.228757608728187675e-03
1.63286 1.276663954157342259e-03
1.64117 1.325853925349258474e-03
1.64948 1.376342258072884911e-03
1.65779 1.428143374520906683e-03
1.6661 1.481271375890263727e-03
1.67441 1.535740035268658718e-03
1.68272 1.591562790827334966e-03
1.69103 1.648752739319645291e-03
1.69934 1.707322629884725157e-03
1.70765 1.767284858155539944e-03
1.71596 1.828651460669608727e-03
1.72427 1.891434109580767201e-03
1.73258 1.955644107670130062e-03
1.74089 2.021292383653957615e-03
1.7492 2.088389487785560598e-03
1.75751 2.156945587748882506e-03
1.76582 2.226970464840351098e-03
1.77413 2.298473510436045524e-03
1.78244 2.371463722740161425e-03
1.79075 2.445949703811720055e-03
1.79906 2.521939656865511154e-03
1.80737 2.599441383842808311e-03
1.81568 2.678462283247945875e-03
1.82399 2.759009348246982234e-03
1.8323 2.841089165023167641e-03
1.84061 2.924707911384863759e-03
1.84892 3.009871355621793199e-03
1.85723 3.096584855604214530e-03
1.86554 3.184853358120630883e-03
1.87385 3.274681398448736017e-03
1.88216 3.366073100155022538e-03
1.89047 3.459032175117726648e-03
1.89878 3.553561923768348927e-03
1.90709 3.649665235546513571e-03
1.9154 3.747344589562455822e-03
1.92371 3.846602055463664224e-03
1.93202 3.947439294498214513e-03
1.94033 4.049857560771555516e-03
1.94864 4.153857702690827783e-03
1.95695 4.259440164591480824e-03
1.96526 4.366604988541202513e-03
1.97357 4.475351816316087451e-03
1.98188 4.585679891543710876e-03
1.99019 4.697588062008819891e-03
1.99849 4.811074782115477670e-03
2.0068 4.926138115501080099e-03
2.01511 5.042775737798326982e-03
2.02342 5.160984939538755360e-03
2.03173 5.280762629193122559e-03
2.04004 5.402105336345552032e-03
2.04835 5.525009214994717338e-03
2.05666 5.649470046977625969e-03
2.06497 5.775483245513082613e-03
2.07328 5.903043858858148842e-03
2.08159 6.032146574074136701e-03
2.0899 6.162785720897857519e-03
2.09821 6.294955275713402278e-03
2.10652 6.428648865619674378e-03
2.11483 6.563859772590484656e-03
2.12314 6.700580937722582127e-03
2.13145 6.838804965567315750e-03
2.13976 6.978524128541806378e-03
2.14807 7.119730371416188065e-03
2.15638 7.262415315873070251e-03
2.16469 7.406570265134657625e-03
2.173 7.552186208654406915e-03
2.18131 7.699253826869502208e-03
2.18962 7.847763496010689774e-03
2.19793 7.997705292965943957e-03
2.20624 8.149069000193479018e-03
2.21455 8.301844110682141467e-03
2.22286 8.456019832955970206e-03
2.23117 8.611585096118907698e-03
2.23948 8.768528554935926464e-03
2.24779 8.926838594948584629e-03
2.2561 9.086503337622595794e-03
2.26441 9.247510645523265502e-03
2.27272 9.409848127516206098e-03
2.28103 9.573503143989834513e-03
2.28934 9.738462812098714477e-03
2.29765 9.904714011024438533e-03
2.30596 1.007224338725034619e-02
2.31427 1.024103735984763577e-02
2.32258 1.041108212577343019e-02
2.33089 1.058236366517422908e-02
2.3392 1.075486774669400653e-02
2.34751 1.092857993278603668e-02
2.35582 1.110348558502632921e-02
2.36413 1.127956986942076426e-02
2.37244 1.145681776171388749e-02
2.38075 1.163521405268981221e-02
2.38906 1.181474335346223078e-02
2.39737 1.199539010075992285e-02
2.40568 1.217713856219753039e-02
2.41399 1.235997284153325312e-02
2.4223 1.254387688391194432e-02
2.43061 1.272883448109046571e-02
2.43892 1.291482927664732751e-02
2.44723 1.310184477116759470e-02
2.45554 1.328986432740979738e-02
2.46385 1.347887117544822530e-02
2.47216 1.366884841779221135e-02
2.48047 1.385977903447666894e-02
2.48878 1.405164588812529355e-02
2.49709 1.424443172899080880e-02
2.5054 1.443811919995733987e-02
2.5137 1.463269084151535074e-02
2.52201 1.482812909670537353e-02
2.53032 1.502441631602618489e-02
2.53863 1.522153476230827564e-02
2.54694 1.541946661555280984e-02
2.55525 1.561819397773350597e-02
2.56356 1.581769887756150073e-02
2.57187 1.601796327520690899e-02
2.58018 1.621896906698790455e-02
2.58849 1.642069809001598518e-02
2.5968 1.662313212679743246e-02
2.60511 1.682625290979618618e-02
2.61342 1.703004212595295858e-02
2.62173 1.723448142115928047e-02
2.63004 1.743955240468841178e-02
2.63835 1.764523665358328983e-02
2.64666 1.785151571699177681e-02
2.65497 1.805837112046265042e-02
2.66328 1.826578437019506229e-02
2.67159 1.847373695723200648e-02
2.6799 1.868221036161455545e-02
2.68821 1.889118605648552190e-02
2.69652 1.910064551213920894e-02
2.70483 1.931057020002846514e-02
2.71314 1.952094159671922610e-02
2.72145 1.973174118778954142e-02
2.72976 1.994295047168831436e-02
2.73807 2.015455096353587286e-02
2.74638 2.036652419887131221e-02
2.75469 2.057885173735504378e-02
2.763 2.079151516641530167e-02
2.77131 2.100449610484038734e-02
2.77962 2.121777620632528741e-02
2.78793 2.143133716295785723e-02
2.79624 2.164516070865546427e-02
2.80455 2.185922862255141805e-02
