# Temperature_scaled  Cv
1.000000000000000000e+00 9.439484454251409744e-16
1.009950497524876312e+00 9.254395500704535503e-16
1.019900995049752401e+00 9.074699661553904702e-16
1.029851492574628713e+00 8.900184819549230399e-16
1.039801990099505025e+00 8.730658534334953597e-16
1.049752487624381114e+00 8.565927726490445941e-16
1.059702985149257426e+00 8.405815522680204233e-16
1.069653482674133738e+00 8.250156630362887802e-16
1.079603980199010049e+00 8.098775071444177057e-16
1.089554477723886139e+00 7.951523211296218861e-16
1.099504975248762451e+00 7.808253304518052547e-16
1.109455472773638762e+00 7.668817742339474550e-16
1.119405970298514852e+00 7.533087170848980802e-16
1.129356467823391164e+00 7.400929467437171999e-16
1.139306965348267475e+00 7.272216276682425490e-16
1.149257462873143565e+00 7.146829875110530887e-16
1.159207960398019877e+00 7.024663433332893755e-16
1.169158457922896188e+00 6.905599031967787903e-16
1.179108955447772278e+00 6.789541006421037563e-16
1.189059452972648590e+00 6.676382534466481308e-16
1.199009950497524901e+00 6.566024124683146321e-16
1.208960448022401213e+00 6.458388503897118502e-16
1.218910945547277302e+00 6.353371885311352740e-16
1.228861443072153614e+00 6.250898622118778154e-16
1.238811940597029926e+00 6.150887285355182198e-16
1.248762438121906015e+00 6.053248681024729469e-16
1.258712935646782327e+00 5.957919035650988099e-16
1.268663433171658639e+00 5.864830253132786196e-16
1.278613930696534950e+00 5.773902258006132166e-16
1.288564428221411040e+00 5.685069421938491970e-16
1.298514925746287352e+00 5.598277990204827233e-16
1.308465423271163441e+00 5.513454437692721751e-16
1.318415920796039753e+00 5.430542686020697851e-16
1.328366418320916065e+00 5.349492417710616433e-16
1.338316915845792376e+00 5.270240298450282721e-16
1.348267413370668466e+00 5.192734936764360750e-16
1.358217910895544778e+00 5.116926784023524000e-16
1.368168408420421089e+00 5.042766645808603441e-16
1.378118905945297179e+00 4.970212654000593768e-16
1.388069403470173491e+00 4.899207884648141978e-16
1.398019900995049802e+00 4.829713866098731026e-16
1.407970398519926114e+00 4.761692034694484724e-16
1.417920896044802204e+00 4.695095905382317944e-16
1.427871393569678515e+00 4.629884599867682750e-16
1.437821891094554605e+00 4.566021228255818053e-16
1.447772388619430917e+00 4.503471395763972082e-16
1.457722886144307228e+00 4.442203067362698288e-16
1.467673383669183540e+00 4.382171742063188738e-16
1.477623881194059852e+00 4.323349111435226804e-16
1.487574378718936163e+00 4.265702943576387922e-16
1.497524876243812475e+00 4.209205603301064800e-16
1.507475373768688343e+00 4.153823328813479154e-16
1.517425871293564654e+00 4.099518947554728305e-16
1.527376368818440966e+00 4.046282661779463288e-16
1.537326866343317278e+00 3.994073379761391880e-16
1.547277363868193367e+00 3.942864811415005009e-16
1.557227861393069679e+00 3.892634767081975839e-16
1.567178358917945991e+00 3.843363844979911160e-16
1.577128856442822302e+00 3.795017241396169111e-16
1.587079353967698614e+00 3.747579247117964510e-16
1.597029851492574926e+00 3.701026227384523976e-16
1.606980349017451237e+00 3.655331209854789400e-16
1.616930846542327105e+00 3.610482271715223061e-16
1.626881344067203417e+00 3.566451737322671645e-16
1.636831841592079506e+00 3.523222745145972780e-16
1.646782339116955818e+00 3.480775969053507496e-16
1.656732836641832129e+00 3.439086894368247947e-16
1.666683334166708441e+00 3.398147985596185451e-16
1.676633831691584753e+00 3.357931095665989919e-16
