# Temperature  Cv
19.3748 4.88964094e-02
19.3922 4.89147555e-02
19.4096 4.89514874e-02
19.4271 4.89882985e-02
19.4445 4.90251889e-02
19.4619 4.90621586e-02
19.4794 4.90992074e-02
19.4968 4.91363355e-02
19.5142 4.91735428e-02
19.5317 4.92108293e-02
19.5491 4.92481950e-02
19.5665 4.92856399e-02
19.584 4.93231639e-02
19.6014 4.93607670e-02
19.6188 4.93984493e-02
19.6364 4.94362106e-02
19.6538 4.94740511e-02
19.6712 4.95119705e-02
19.6887 4.95499690e-02
19.7061 4.95880465e-02
19.7235 4.96262029e-02
19.741 4.96644383e-02
19.7584 4.97027527e-02
19.7758 4.97411459e-02
19.7933 4.97796179e-02
19.8107 4.98181689e-02
19.8281 4.98567986e-02
19.8456 4.98955070e-02
19.863 4.99342943e-02
19.8804 4.99731602e-02
19.8979 5.00121048e-02
19.9153 5.00511279e-02
19.9327 5.00902298e-02
19.9503 5.01294101e-02
19.9677 5.01686690e-02
19.9851 5.02080064e-02
20.0026 5.02474221e-02
20.02 5.02869163e-02
20.0374 5.03264888e-02
20.0549 5.03661397e-02
20.0723 5.04058688e-02
20.0897 5.04456761e-02
20.1072 5.04855615e-02
20.1246 5.05255252e-02
20.142 5.05655669e-02
20.1595 5.06056866e-02
20.1769 5.06458843e-02
20.1943 5.06861599e-02
20.2118 5.07265134e-02
20.2292 5.07669448e-02
20.2466 5.08074539e-02
20.2642 5.08480407e-02
20.2816 5.08887051e-02
20.299 5.09294472e-02
20.3165 5.09702669e-02
20.3339 5.10111640e-02
20.3513 5.10521386e-02
20.3688 5.10931905e-02
20.3862 5.11343198e-02
20.4036 5.11755263e-02
20.4211 5.12168100e-02
20.4385 5.12581708e-02
20.4559 5.12996087e-02
20.4734 5.13411237e-02
20.4908 5.13827156e-02
20.5082 5.14243843e-02
20.5257 5.14661298e-02
20.5431 5.15079521e-02
20.5605 5.15498511e-02
20.5781 5.15918267e-02
20.5955 5.16338788e-02
20.6129 5.16760074e-02
20.6304 5.17182123e-02
20.6478 5.17604937e-02
20.6652 5.18028512e-02
20.6827 5.18452849e-02
20.7001 5.18877948e-02
20.7175 5.19303807e-02
20.735 5.19730425e-02
20.7524 5.20157803e-02
20.7698 5.20585938e-02
20.7873 5.21014831e-02
20.8047 5.21444480e-02
20.8221 5.21874885e-02
20.8396 5.22306045e-02
20.857 5.22737959e-02
20.8744 5.23170626e-02
20.8919 5.23604046e-02
20.9093 5.24038218e-02
20.9267 5.24473140e-02
20.9443 5.24908812e-02
20.9617 5.25345234e-02
20.9791 5.25782404e-02
20.9966 5.26220322e-02
21.014 5.26658986e-02
21.0314 5.27098396e-02
21.0489 5.27538551e-02
21.0663 5.27979449e-02
21.0838 5.28421092e-02
21.1012 5.28863476e-02
21.1186 5.29306602e-02
21.1361 5.29750468e-02
21.1535 5.30195074e-02
21.1709 5.30640418e-02
21.1884 5.31086500e-02
21.2058 5.31533319e-02
21.2232 5.31980874e-02
21.2408 5.32429163e-02
21.2582 5.32878187e-02
21.2756 5.33327944e-02
21.2931 5.33778432e-02
21.3105 5.34229652e-02
21.3279 5.34681602e-02
21.3454 5.35134281e-02
21.3628 5.35587688e-02
21.3802 5.36041822e-02
21.3977 5.36496683e-02
21.4151 5.36952269e-02
21.4325 5.37408579e-02
21.45 5.37865612e-02
21.4674 5.38323367e-02
21.4848 5.38781844e-02
21.5023 5.39241041e-02
21.5197 5.39700957e-02
21.5371 5.40161590e-02
21.5547 5.40622942e-02
21.5721 5.41085009e-02
21.5895 5.41547790e-02
21.607 5.42011286e-02
21.6244 5.42475495e-02
21.6418 5.42940415e-02
21.6593 5.43406046e-02
21.6767 5.43872387e-02
21.6941 5.44339437e-02
21.7116 5.44807193e-02
21.729 5.45275656e-02
21.7464 5.45744825e-02
21.7639 5.46214698e-02
21.7813 5.46685273e-02
21.7987 5.47156551e-02
21.8162 5.47628530e-02
21.8336 5.48101208e-02
21.851 5.48574585e-02
21.8686 5.49048660e-02
21.886 5.49523430e-02
21.9034 5.49998896e-02
21.9209 5.50475057e-02
21.9383 5.50951910e-02
21.9557 5.51429455e-02
21.9732 5.51907691e-02
21.9906 5.52386616e-02
22.008 5.52866230e-02
22.0255 5.53346531e-02
22.0429 5.53827517e-02
22.0603 5.54309189e-02
22.0778 5.54791545e-02
22.0952 5.55274583e-02
22.1126 5.55758302e-02
22.1301 5.56242701e-02
22.1475 5.56727780e-02
22.1649 5.57213536e-02
22.1824 5.57699968e-02
22.1998 5.58187076e-02
22.2172 5.58674858e-02
22.2348 5.59163313e-02
22.2522 5.59652440e-02
22.2696 5.60142237e-02
22.2871 5.60632704e-02
22.3045 5.61123839e-02
22.3219 5.61615640e-02
22.3394 5.62108107e-02
22.3568 5.62601239e-02
22.3742 5.63095033e-02
22.3917 5.63589489e-02
22.4091 5.64084606e-02
22.4265 5.64580383e-02
22.444 5.65076818e-02
22.4614 5.65573909e-02
22.4788 5.66071656e-02
22.4963 5.66570058e-02
22.5137 5.67069112e-02
22.5311 5.67568819e-02
22.5487 5.68069176e-02
22.5661 5.68570182e-02
22.5835 5.69071837e-02
22.601 5.69574138e-02
22.6184 5.70077084e-02
22.6358 5.70580675e-02
22.6533 5.71084909e-02
22.6707 5.71589784e-02
22.6881 5.72095299e-02
22.7056 5.72601454e-02
22.723 5.73108246e-02
22.7404 5.73615675e-02
22.7579 5.74123739e-02
22.7753 5.74632436e-02
22.7927 5.75141766e-02
22.8102 5.75651728e-02
22.8276 5.76162319e-02
22.845 5.76673539e-02
22.8626 5.77185386e-02
22.88 5.77697858e-02
22.8974 5.78210956e-02
22.9149 5.78724677e-02
22.9323 5.79239019e-02
22.9497 5.79753982e-02
22.9672 5.80269565e-02
22.9846 5.80785765e-02
23.002 5.81302582e-02
23.0195 5.81820015e-02
23.0369 5.82338061e-02
23.0543 5.82856719e-02
23.0718 5.83375989e-02
23.0892 5.83895869e-02
23.1067 5.84416358e-02
23.1241 5.84937453e-02
23.1415 5.85459155e-02
23.1591 5.85981460e-02
23.1765 5.86504369e-02
23.1939 5.87027880e-02
23.2114 5.87551991e-02
23.2288 5.88076701e-02
23.2462 5.88602008e-02
23.2637 5.89127912e-02
23.2811 5.89654411e-02
23.2985 5.90181503e-02
23.316 5.90709188e-02
23.3334 5.91237463e-02
23.3508 5.91766328e-02
23.3683 5.92295780e-02
23.3857 5.92825820e-02
23.4031 5.93356445e-02
23.4206 5.93887654e-02
23.438 5.94419444e-02
23.4554 5.94951816e-02
23.4729 5.95484768e-02
23.4903 5.96018299e-02
23.5077 5.96552406e-02
23.5253 5.97087088e-02
23.5427 5.97622346e-02
23.5601 5.98158175e-02
23.5776 5.98694576e-02
23.595 5.99231547e-02
23.6124 5.99769087e-02
23.6299 6.00307193e-02
23.6473 6.00845866e-02
23.6647 6.01385103e-02
23.6822 6.01924903e-02
23.6996 6.02465264e-02
23.717 6.03006186e-02
23.7345 6.03547667e-02
23.7519 6.04089704e-02
23.7693 6.04632298e-02
23.7868 6.05175446e-02
23.8042 6.05719148e-02
23.8216 6.06263400e-02
23.8392 6.06808203e-02
23.8566 6.07353556e-02
23.874 6.07899456e-02
23.8915 6.08445901e-02
23.9089 6.08992892e-02
23.9263 6.09540425e-02
23.9438 6.10088501e-02
23.9612 6.10637117e-02
23.9786 6.11186272e-02
23.9961 6.11735964e-02
24.0135 6.12286192e-02
24.0309 6.12836955e-02
24.0484 6.13388252e-02
24.0658 6.13940080e-02
24.0832 6.14492439e-02
24.1007 6.15045326e-02
24.1181 6.15598742e-02
24.1355 6.16152683e-02
24.1531 6.16707149e-02
24.1705 6.17262139e-02
24.1879 6.17817651e-02
24.2054 6.18373682e-02
24.2228 6.18930233e-02
24.2402 6.19487301e-02
24.2577 6.20044886e-02
24.2751 6.20602986e-02
24.2925 6.21161598e-02
24.31 6.21720723e-02
24.3274 6.22280358e-02
24.3448 6.22840502e-02
24.3623 6.23401154e-02
24.3797 6.23962311e-02
24.3971 6.24523974e-02
24.4146 6.25086140e-02
24.432 6.25648808e-02
24.4494 6.26211976e-02
24.467 6.26775643e-02
24.4844 6.27339808e-02
24.5018 6.27904469e-02
24.5193 6.28469625e-02
24.5367 6.29035274e-02
24.5541 6.29601414e-02
24.5716 6.30168046e-02
24.589 6.30735166e-02
24.6064 6.31302774e-02
24.6239 6.31870868e-02
24.6413 6.32439446e-02
24.6587 6.33008508e-02
24.6762 6.33578052e-02
