# Temperature  Cv
1.93748 4.18876880e-08
1.95665 4.66825441e-08
1.97584 5.72763383e-08
1.99503 6.99772500e-08
2.0142 8.51287041e-08
2.03339 1.03231287e-07
2.05257 1.24739017e-07
2.07175 1.50164124e-07
2.09093 1.80117786e-07
2.11012 2.15374166e-07
2.12931 2.56684143e-07
2.14848 3.04984860e-07
2.16767 3.61265847e-07
2.18686 4.26650513e-07
2.20603 5.02361218e-07
2.22522 5.89888077e-07
2.2444 6.90744491e-07
2.26358 8.06566095e-07
2.28276 9.39471647e-07
2.30195 1.09148677e-06
2.32114 1.26476516e-06
2.34031 1.46210659e-06
2.3595 1.68622355e-06
2.37868 1.94013701e-06
2.39786 2.22724047e-06
2.41705 2.55122432e-06
2.43623 2.91592441e-06
2.45541 3.32575291e-06
2.47459 3.78543045e-06
2.49378 4.29987558e-06
2.51297 4.87464131e-06
2.53214 5.51561243e-06
2.55133 6.22905791e-06
2.57051 7.02185789e-06
2.58969 7.90136983e-06
2.60887 8.87535862e-06
2.62806 9.95217706e-06
2.64724 1.11408066e-05
2.66642 1.24508457e-05
2.68561 1.38924457e-05
2.70478 1.54764566e-05
2.72397 1.72144035e-05
2.74316 1.91184168e-05
2.76234 2.12014653e-05
2.78152 2.34772917e-05
2.8007 2.59603374e-05
2.81989 2.86659866e-05
2.83907 3.16102058e-05
2.85825 3.48100497e-05
2.87744 3.82834405e-05
2.89661 4.20491153e-05
2.9158 4.61268239e-05
2.93499 5.05372067e-05
2.95417 5.53020567e-05
2.97335 6.04439352e-05
2.99253 6.59865444e-05
3.01172 7.19548028e-05
3.03089 7.83745374e-05
3.05008 8.52726575e-05
3.06927 9.26773064e-05
3.08844 1.00617664e-04
3.10763 1.09124236e-04
3.12681 1.18228520e-04
3.146 1.27963326e-04
3.16518 1.38362736e-04
3.18436 1.49461807e-04
3.20355 1.61297177e-04
3.22272 1.73906703e-04
3.24191 1.87329185e-04
3.2611 2.01605074e-04
3.28027 2.16776010e-04
3.29946 2.32884870e-04
3.31864 2.49975995e-04
3.33783 2.68094894e-04
3.35701 2.87288614e-04
3.37619 3.07605288e-04
3.39538 3.29094590e-04
3.41455 3.51807592e-04
3.43374 3.75796400e-04
3.45293 4.01114888e-04
3.4721 4.27818042e-04
3.49129 4.55962081e-04
3.51047 4.85604967e-04
3.52966 5.16805687e-04
3.54883 5.49624610e-04
3.56802 5.84123575e-04
3.58721 6.20365649e-04
3.60638 6.58415188e-04
3.62557 6.98337954e-04
3.64475 7.40201009e-04
3.66393 7.84072565e-04
3.68312 8.30022240e-04
3.7023 8.78120854e-04
3.72149 9.28440574e-04
3.74066 9.81054694e-04
3.75985 1.03603772e-03
3.77904 1.09346539e-03
3.79821 1.15341451e-03
3.8174 1.21596330e-03
3.83658 1.28119085e-03
3.85576 1.34917740e-03
3.87495 1.42000448e-03
3.89413 1.49375444e-03
3.91332 1.57051074e-03
3.93249 1.65035783e-03
3.95168 1.73338130e-03
3.97087 1.81966752e-03
3.99004 1.90930379e-03
4.00923 2.00237839e-03
4.02841 2.09898039e-03
4.04759 2.19919982e-03
4.06677 2.30312731e-03
4.08596 2.41085433e-03
4.10514 2.52247337e-03
4.12432 2.63807717e-03
4.14351 2.75775922e-03
4.16269 2.88161403e-03
4.18187 3.00973626e-03
4.20106 3.14222135e-03
4.22024 3.27916516e-03
4.23942 3.42066410e-03
4.2586 3.56681506e-03
4.27779 3.71771514e-03
4.29696 3.87346208e-03
4.31615 4.03415372e-03
4.33534 4.19988827e-03
4.35452 4.37076419e-03
4.3737 4.54688014e-03
4.39289 4.72833502e-03
4.41207 4.91522769e-03
4.43125 5.10765713e-03
4.45043 5.30572245e-03
4.46962 5.50952280e-03
4.48879 5.71915713e-03
4.50798 5.93472422e-03
4.52717 6.15632298e-03
4.54635 6.38405213e-03
4.56553 6.61800992e-03
4.58471 6.85829442e-03
4.6039 7.10500351e-03
4.62308 7.35823480e-03
4.64226 7.61808528e-03
4.66145 7.88465154e-03
4.68062 8.15802980e-03
4.69981 8.43831564e-03
4.719 8.72560424e-03
4.73818 9.01999000e-03
4.75736 9.32156669e-03
4.77654 9.63042757e-03
4.79573 9.94666476e-03
