# Temperature  Cv
1.93748 2.59386752e-08
1.95665 2.90514436e-08
1.97584 3.58908437e-08
1.99503 4.41272277e-08
2.0142 5.40632755e-08
2.03339 6.59609213e-08
2.05257 8.01926944e-08
2.07175 9.71194822e-08
2.09093 1.17224408e-07
2.11012 1.41013879e-07
2.12931 1.69023406e-07
2.14848 2.01980583e-07
2.16767 2.40578083e-07
2.18686 2.85665737e-07
2.20603 3.38169048e-07
2.22522 3.99147393e-07
2.2444 4.69753286e-07
2.26358 5.51360426e-07
2.28276 6.45400723e-07
2.30195 7.53434142e-07
2.32114 8.77270941e-07
2.34031 1.01888436e-06
2.3595 1.18044554e-06
2.37868 1.36435847e-06
2.39786 1.57322502e-06
2.41705 1.80986244e-06
2.43623 2.07742560e-06
2.45541 2.37937202e-06
2.47459 2.71942699e-06
2.49378 3.10149044e-06
2.51297 3.52998031e-06
2.53214 4.00976860e-06
2.55133 4.54580877e-06
2.57051 5.14368876e-06
2.58969 5.80940396e-06
2.60887 6.54922915e-06
2.62806 7.37009686e-06
2.64724 8.27939948e-06
2.66642 9.28490772e-06
2.68561 1.03951432e-05
2.70478 1.16190931e-05
2.72397 1.29662629e-05
2.74316 1.44469435e-05
2.76234 1.60719501e-05
2.78152 1.78527378e-05
2.8007 1.98015827e-05
2.81989 2.19314068e-05
2.83907 2.42558541e-05
2.85825 2.67894648e-05
2.87744 2.95473728e-05
2.89661 3.25456262e-05
2.9158 3.58012971e-05
2.93499 3.93320632e-05
2.95417 4.31567023e-05
2.97335 4.72947257e-05
2.99253 5.17667853e-05
3.01172 5.65944531e-05
3.03089 6.18001504e-05
3.05008 6.74074574e-05
3.06927 7.34410482e-05
3.08844 7.99266039e-05
3.10763 8.68908013e-05
3.12681 9.43615159e-05
3.146 1.02367677e-04
3.16518 1.10939523e-04
3.18436 1.20108319e-04
3.20355 1.29906426e-04
3.22272 1.40367623e-04
3.24191 1.51526788e-04
3.2611 1.63420034e-04
3.28027 1.76084758e-04
3.29946 1.89559453e-04
3.31864 2.03884061e-04
3.33783 2.19099817e-04
3.35701 2.35249172e-04
3.37619 2.52375862e-04
3.39538 2.70524877e-04
3.41455 2.89742672e-04
3.43374 3.10076942e-04
3.45293 3.31576751e-04
3.4721 3.54292418e-04
3.49129 3.78275674e-04
3.51047 4.03579493e-04
3.52966 4.30258206e-04
3.54883 4.58367565e-04
3.56802 4.87964641e-04
3.58721 5.19107701e-04
3.60638 5.51856303e-04
3.62557 5.86271647e-04
3.64475 6.22416020e-04
3.66393 6.60352886e-04
3.68312 7.00147165e-04
3.7023 7.41865142e-04
3.72149 7.85574294e-04
3.74066 8.31343164e-04
3.75985 8.79241701e-04
3.77904 9.29341262e-04
3.79821 9.81714204e-04
3.8174 1.03643409e-03
3.83658 1.09357568e-03
3.85576 1.15321503e-03
3.87495 1.21542915e-03
3.89413 1.28029620e-03
3.91332 1.34789567e-03
3.93249 1.41830786e-03
3.95168 1.49161418e-03
3.97087 1.56789713e-03
3.99004 1.64724023e-03
4.00923 1.72972793e-03
4.02841 1.81544562e-03
4.04759 1.90447965e-03
4.06677 1.99691724e-03
4.08596 2.09284644e-03
4.10514 2.19235620e-03
4.12432 2.29553623e-03
4.14351 2.40247712e-03
4.16269 2.51327001e-03
4.18187 2.62800686e-03
4.20106 2.74678028e-03
4.22024 2.86968345e-03
4.23942 2.99681030e-03
4.2586 3.12825518e-03
4.27779 3.26411310e-03
4.29696 3.40447945e-03
4.31615 3.54945011e-03
4.33534 3.69912136e-03
4.35452 3.85358994e-03
4.3737 4.01295283e-03
4.39289 4.17730732e-03
4.41207 4.34675108e-03
4.43125 4.52138187e-03
4.45043 4.70129765e-03
4.46962 4.88659658e-03
4.48879 5.07737692e-03
4.50798 5.27373698e-03
4.52717 5.47577494e-03
4.54635 5.68358914e-03
4.56553 5.89727789e-03
4.58471 6.11693919e-03
4.6039 6.34267104e-03
4.62308 6.57457126e-03
4.64226 6.81273734e-03
4.66145 7.05726655e-03
4.68062 7.30825581e-03
4.69981 7.56580172e-03
4.719 7.83000049e-03
4.73818 8.10094780e-03
4.75736 8.37873894e-03
4.77654 8.66346865e-03
4.79573 8.95523090e-03
4.8149 9.25411930e-03
4.83409 9.56022678e-03
4.85328 9.87364536e-03
4.87245 1.01944665e-02
4.89164 1.05227809e-02
4.91083 1.08586781e-02
4.93001 1.12022473e-02
4.94919 1.15535762e-02
4.96837 1.19127521e-02
4.98756 1.22798609e-02
5.00673 1.26549876e-02
5.02592 1.30382161e-02
5.04511 1.34296292e-02
5.06428 1.38293086e-02
5.08347 1.42373345e-02
5.10265 1.46537864e-02
5.12184 1.50787417e-02
5.14102 1.55122775e-02
5.1602 1.59544686e-02
5.17939 1.64053889e-02
5.19856 1.68651108e-02
5.21775 1.73337050e-02
5.23694 1.78112410e-02
5.25611 1.82977864e-02
5.2753 1.87934077e-02
5.29448 1.92981691e-02
