# Temperature  Cv
19.3748 4.69048312e-02
19.3922 4.69177791e-02
19.4096 4.69437117e-02
19.4271 4.69697182e-02
19.4445 4.69957985e-02
19.4619 4.70219528e-02
19.4794 4.70481811e-02
19.4968 4.70744835e-02
19.5142 4.71008601e-02
19.5317 4.71273108e-02
19.5491 4.71538359e-02
19.5665 4.71804352e-02
19.584 4.72071090e-02
19.6014 4.72338572e-02
19.6188 4.72606799e-02
19.6364 4.72875771e-02
19.6538 4.73145489e-02
19.6712 4.73415954e-02
19.6887 4.73687166e-02
19.7061 4.73959126e-02
19.7235 4.74231833e-02
19.741 4.74505290e-02
19.7584 4.74779495e-02
19.7758 4.75054449e-02
19.7933 4.75330153e-02
19.8107 4.75606609e-02
19.8281 4.75883814e-02
19.8456 4.76161771e-02
19.863 4.76440479e-02
19.8804 4.76719940e-02
19.8979 4.77000153e-02
19.9153 4.77281118e-02
19.9327 4.77562837e-02
19.9503 4.77845309e-02
19.9677 4.78128534e-02
19.9851 4.78412515e-02
20.0026 4.78697249e-02
20.02 4.78982739e-02
20.0374 4.79268983e-02
20.0549 4.79555983e-02
20.0723 4.79843738e-02
20.0897 4.80132250e-02
20.1072 4.80421518e-02
20.1246 4.80711542e-02
20.142 4.81002323e-02
20.1595 4.81293861e-02
20.1769 4.81586157e-02
20.1943 4.81879210e-02
20.2118 4.82173020e-02
20.2292 4.82467588e-02
20.2466 4.82762914e-02
20.2642 4.83058999e-02
20.2816 4.83355842e-02
20.299 4.83653444e-02
20.3165 4.83951804e-02
20.3339 4.84250923e-02
20.3513 4.84550801e-02
20.3688 4.84851438e-02
20.3862 4.85152835e-02
20.4036 4.85454990e-02
20.4211 4.85757906e-02
20.4385 4.86061581e-02
20.4559 4.86366015e-02
20.4734 4.86671209e-02
20.4908 4.86977164e-02
20.5082 4.87283878e-02
20.5257 4.87591351e-02
20.5431 4.87899585e-02
20.5605 4.88208579e-02
20.5781 4.88518332e-02
20.5955 4.88828845e-02
20.6129 4.89140119e-02
20.6304 4.89452153e-02
20.6478 4.89764946e-02
20.6652 4.90078499e-02
20.6827 4.90392813e-02
20.7001 4.90707886e-02
20.7175 4.91023719e-02
20.735 4.91340312e-02
20.7524 4.91657664e-02
20.7698 4.91975777e-02
20.7873 4.92294648e-02
20.8047 4.92614279e-02
20.8221 4.92934670e-02
20.8396 4.93255819e-02
20.857 4.93577728e-02
20.8744 4.93900396e-02
20.8919 4.94223822e-02
20.9093 4.94548008e-02
20.9267 4.94872952e-02
20.9443 4.95198654e-02
20.9617 4.95525115e-02
20.9791 4.95852333e-02
20.9966 4.96180310e-02
21.014 4.96509045e-02
21.0314 4.96838536e-02
21.0489 4.97168785e-02
21.0663 4.97499792e-02
21.0838 4.97831555e-02
21.1012 4.98164074e-02
21.1186 4.98497351e-02
21.1361 4.98831383e-02
21.1535 4.99166172e-02
21.1709 4.99501716e-02
21.1884 4.99838015e-02
21.2058 5.00175070e-02
21.2232 5.00512879e-02
21.2408 5.00851443e-02
21.2582 5.01190761e-02
21.2756 5.01530833e-02
21.2931 5.01871659e-02
21.3105 5.02213238e-02
21.3279 5.02555571e-02
21.3454 5.02898655e-02
21.3628 5.03242493e-02
21.3802 5.03587082e-02
21.3977 5.03932423e-02
21.4151 5.04278515e-02
21.4325 5.04625358e-02
21.45 5.04972951e-02
21.4674 5.05321295e-02
21.4848 5.05670389e-02
21.5023 5.06020232e-02
21.5197 5.06370823e-02
21.5371 5.06722164e-02
21.5547 5.07074252e-02
21.5721 5.07427088e-02
21.5895 5.07780672e-02
21.607 5.08135002e-02
21.6244 5.08490079e-02
21.6418 5.08845902e-02
21.6593 5.09202470e-02
21.6767 5.09559783e-02
21.6941 5.09917841e-02
21.7116 5.10276643e-02
21.729 5.10636188e-02
21.7464 5.10996477e-02
21.7639 5.11357508e-02
21.7813 5.11719281e-02
21.7987 5.12081796e-02
21.8162 5.12445052e-02
21.8336 5.12809049e-02
21.851 5.13173786e-02
21.8686 5.13539262e-02
21.886 5.13905477e-02
