# Temperature  Cv
19.3748 9.12502586e-02
19.3922 9.12962267e-02
19.4096 9.13881676e-02
19.4271 9.14801179e-02
19.4445 9.15720774e-02
19.4619 9.16640458e-02
19.4794 9.17560225e-02
19.4968 9.18480075e-02
19.5142 9.19400003e-02
19.5317 9.20320007e-02
19.5491 9.21240084e-02
19.5665 9.22160229e-02
19.584 9.23080441e-02
19.6014 9.24000715e-02
19.6188 9.24921050e-02
19.6364 9.25841441e-02
19.6538 9.26761886e-02
19.6712 9.27682382e-02
19.6887 9.28602925e-02
19.7061 9.29523513e-02
19.7235 9.30444142e-02
19.741 9.31364810e-02
19.7584 9.32285512e-02
19.7758 9.33206248e-02
19.7933 9.34127013e-02
19.8107 9.35047804e-02
19.8281 9.35968618e-02
19.8456 9.36889452e-02
19.863 9.37810303e-02
19.8804 9.38731169e-02
19.8979 9.39652046e-02
19.9153 9.40572932e-02
19.9327 9.41493822e-02
19.9503 9.42414715e-02
19.9677 9.43335607e-02
19.9851 9.44256496e-02
20.0026 9.45177378e-02
20.02 9.46098251e-02
20.0374 9.47019111e-02
20.0549 9.47939956e-02
20.0723 9.48860782e-02
20.0897 9.49781588e-02
20.1072 9.50702370e-02
20.1246 9.51623124e-02
20.142 9.52543849e-02
20.1595 9.53464541e-02
20.1769 9.54385197e-02
20.1943 9.55305815e-02
20.2118 9.56226392e-02
20.2292 9.57146924e-02
20.2466 9.58067410e-02
20.2642 9.58987845e-02
20.2816 9.59908229e-02
20.299 9.60828556e-02
20.3165 9.61748825e-02
20.3339 9.62669033e-02
20.3513 9.63589177e-02
20.3688 9.64509254e-02
20.3862 9.65429262e-02
20.4036 9.66349198e-02
20.4211 9.67269058e-02
20.4385 9.68188841e-02
20.4559 9.69108543e-02
20.4734 9.70028161e-02
20.4908 9.70947694e-02
20.5082 9.71867138e-02
20.5257 9.72786490e-02
20.5431 9.73705748e-02
20.5605 9.74624909e-02
20.5781 9.75543970e-02
20.5955 9.76462929e-02
20.6129 9.77381783e-02
20.6304 9.78300528e-02
20.6478 9.79219164e-02
20.6652 9.80137686e-02
20.6827 9.81056092e-02
20.7001 9.81974380e-02
20.7175 9.82892547e-02
20.735 9.83810589e-02
20.7524 9.84728506e-02
20.7698 9.85646294e-02
20.7873 9.86563949e-02
20.8047 9.87481471e-02
20.8221 9.88398855e-02
20.8396 9.89316100e-02
20.857 9.90233203e-02
20.8744 9.91150161e-02
20.8919 9.92066971e-02
20.9093 9.92983632e-02
20.9267 9.93900141e-02
20.9443 9.94816494e-02
20.9617 9.95732690e-02
20.9791 9.96648726e-02
20.9966 9.97564599e-02
21.014 9.98480306e-02
21.0314 9.99395846e-02
21.0489 1.00031122e-01
21.0663 1.00122641e-01
21.0838 1.00214143e-01
21.1012 1.00305628e-01
21.1186 1.00397094e-01
21.1361 1.00488542e-01
21.1535 1.00579972e-01
21.1709 1.00671383e-01
21.1884 1.00762774e-01
21.2058 1.00854147e-01
21.2232 1.00945500e-01
21.2408 1.01036833e-01
21.2582 1.01128146e-01
21.2756 1.01219439e-01
21.2931 1.01310712e-01
21.3105 1.01401964e-01
21.3279 1.01493194e-01
21.3454 1.01584404e-01
21.3628 1.01675592e-01
21.3802 1.01766759e-01
21.3977 1.01857903e-01
21.4151 1.01949025e-01
21.4325 1.02040125e-01
21.45 1.02131203e-01
21.4674 1.02222257e-01
21.4848 1.02313288e-01
21.5023 1.02404296e-01
21.5197 1.02495281e-01
21.5371 1.02586241e-01
21.5547 1.02677178e-01
21.5721 1.02768090e-01
21.5895 1.02858978e-01
21.607 1.02949841e-01
21.6244 1.03040679e-01
21.6418 1.03131492e-01
21.6593 1.03222279e-01
21.6767 1.03313041e-01
21.6941 1.03403777e-01
21.7116 1.03494486e-01
21.729 1.03585170e-01
21.7464 1.03675827e-01
21.7639 1.03766457e-01
21.7813 1.03857060e-01
21.7987 1.03947636e-01
21.8162 1.04038184e-01
21.8336 1.04128705e-01
21.851 1.04219198e-01
21.8686 1.04309662e-01
21.886 1.04400099e-01
21.9034 1.04490506e-01
21.9209 1.04580885e-01
21.9383 1.04671235e-01
21.9557 1.04761556e-01
21.9732 1.04851848e-01
21.9906 1.04942109e-01
22.008 1.05032341e-01
22.0255 1.05122543e-01
22.0429 1.05212715e-01
22.0603 1.05302856e-01
22.0778 1.05392966e-01
22.0952 1.05483045e-01
22.1126 1.05573093e-01
22.1301 1.05663110e-01
22.1475 1.05753096e-01
22.1649 1.05843049e-01
22.1824 1.05932971e-01
22.1998 1.06022860e-01
22.2172 1.06112717e-01
22.2348 1.06202542e-01
22.2522 1.06292333e-01
22.2696 1.06382092e-01
22.2871 1.06471817e-01
22.3045 1.06561509e-01
22.3219 1.06651167e-01
22.3394 1.06740792e-01
22.3568 1.06830382e-01
22.3742 1.06919939e-01
22.3917 1.07009460e-01
22.4091 1.07098948e-01
22.4265 1.07188400e-01
22.444 1.07277817e-01
22.4614 1.07367199e-01
22.4788 1.07456546e-01
22.4963 1.07545857e-01
22.5137 1.07635132e-01
22.5311 1.07724371e-01
22.5487 1.07813574e-01
22.5661 1.07902741e-01
22.5835 1.07991871e-01
22.601 1.08080964e-01
22.6184 1.08170020e-01
22.6358 1.08259039e-01
22.6533 1.08348021e-01
22.6707 1.08436965e-01
22.6881 1.08525871e-01
22.7056 1.08614740e-01
22.723 1.08703570e-01
22.7404 1.08792362e-01
22.7579 1.08881115e-01
22.7753 1.08969830e-01
22.7927 1.09058506e-01
22.8102 1.09147142e-01
22.8276 1.09235740e-01
22.845 1.09324298e-01
22.8626 1.09412816e-01
22.88 1.09501295e-01
22.8974 1.09589734e-01
22.9149 1.09678132e-01
