# Temperature  Cv
19.3748 5.39527987e-02
19.3922 5.39791847e-02
19.4096 5.40319947e-02
19.4271 5.40848801e-02
19.4445 5.41378409e-02
19.4619 5.41908769e-02
19.4794 5.42439879e-02
19.4968 5.42971740e-02
19.5142 5.43504348e-02
19.5317 5.44037703e-02
19.5491 5.44571804e-02
19.5665 5.45106649e-02
19.584 5.45642237e-02
19.6014 5.46178566e-02
19.6188 5.46715635e-02
19.6364 5.47253443e-02
19.6538 5.47791988e-02
19.6712 5.48331269e-02
19.6887 5.48871284e-02
19.7061 5.49412033e-02
19.7235 5.49953513e-02
19.741 5.50495724e-02
19.7584 5.51038663e-02
19.7758 5.51582329e-02
19.7933 5.52126722e-02
19.8107 5.52671839e-02
19.8281 5.53217680e-02
19.8456 5.53764242e-02
19.863 5.54311524e-02
19.8804 5.54859524e-02
19.8979 5.55408242e-02
19.9153 5.55957676e-02
19.9327 5.56507825e-02
19.9503 5.57058685e-02
19.9677 5.57610257e-02
19.9851 5.58162540e-02
20.0026 5.58715530e-02
20.02 5.59269227e-02
20.0374 5.59823630e-02
20.0549 5.60378736e-02
20.0723 5.60934545e-02
20.0897 5.61491054e-02
20.1072 5.62048263e-02
20.1246 5.62606169e-02
20.142 5.63164771e-02
20.1595 5.63724069e-02
20.1769 5.64284059e-02
20.1943 5.64844740e-02
20.2118 5.65406111e-02
20.2292 5.65968171e-02
20.2466 5.66530918e-02
20.2642 5.67094350e-02
20.2816 5.67658465e-02
20.299 5.68223262e-02
20.3165 5.68788741e-02
20.3339 5.69354898e-02
20.3513 5.69921732e-02
20.3688 5.70489242e-02
20.3862 5.71057426e-02
20.4036 5.71626282e-02
20.4211 5.72195810e-02
20.4385 5.72766006e-02
20.4559 5.73336871e-02
20.4734 5.73908401e-02
20.4908 5.74480596e-02
20.5082 5.75053454e-02
20.5257 5.75626972e-02
20.5431 5.76201151e-02
20.5605 5.76775987e-02
20.5781 5.77351480e-02
20.5955 5.77927626e-02
20.6129 5.78504426e-02
20.6304 5.79081878e-02
20.6478 5.79659979e-02
20.6652 5.80238727e-02
20.6827 5.80818123e-02
20.7001 5.81398163e-02
20.7175 5.81978845e-02
20.735 5.82560170e-02
20.7524 5.83142133e-02
20.7698 5.83724735e-02
20.7873 5.84307973e-02
20.8047 5.84891846e-02
20.8221 5.85476352e-02
20.8396 5.86061489e-02
20.857 5.86647256e-02
20.8744 5.87233649e-02
20.8919 5.87820670e-02
20.9093 5.88408315e-02
20.9267 5.88996583e-02
20.9443 5.89585472e-02
20.9617 5.90174980e-02
20.9791 5.90765106e-02
20.9966 5.91355847e-02
21.014 5.91947203e-02
21.0314 5.92539172e-02
21.0489 5.93131752e-02
21.0663 5.93724940e-02
21.0838 5.94318735e-02
21.1012 5.94913137e-02
21.1186 5.95508142e-02
21.1361 5.96103750e-02
21.1535 5.96699958e-02
21.1709 5.97296764e-02
21.1884 5.97894168e-02
21.2058 5.98492167e-02
21.2232 5.99090760e-02
21.2408 5.99689944e-02
21.2582 6.00289718e-02
21.2756 6.00890081e-02
21.2931 6.01491030e-02
21.3105 6.02092565e-02
21.3279 6.02694682e-02
21.3454 6.03297380e-02
21.3628 6.03900658e-02
21.3802 6.04504515e-02
21.3977 6.05108947e-02
21.4151 6.05713953e-02
21.4325 6.06319532e-02
21.45 6.06925682e-02
21.4674 6.07532401e-02
21.4848 6.08139687e-02
21.5023 6.08747539e-02
21.5197 6.09355955e-02
21.5371 6.09964932e-02
21.5547 6.10574470e-02
21.5721 6.11184567e-02
21.5895 6.11795220e-02
21.607 6.12406429e-02
21.6244 6.13018190e-02
21.6418 6.13630503e-02
21.6593 6.14243366e-02
21.6767 6.14856776e-02
21.6941 6.15470733e-02
21.7116 6.16085235e-02
21.729 6.16700279e-02
21.7464 6.17315863e-02
21.7639 6.17931987e-02
21.7813 6.18548648e-02
21.7987 6.19165845e-02
21.8162 6.19783575e-02
21.8336 6.20401838e-02
21.851 6.21020631e-02
21.8686 6.21639952e-02
21.886 6.22259800e-02
21.9034 6.22880173e-02
21.9209 6.23501069e-02
21.9383 6.24122486e-02
21.9557 6.24744423e-02
21.9732 6.25366878e-02
21.9906 6.25989849e-02
22.008 6.26613334e-02
22.0255 6.27237332e-02
22.0429 6.27861840e-02
22.0603 6.28486857e-02
22.0778 6.29112382e-02
22.0952 6.29738412e-02
22.1126 6.30364945e-02
22.1301 6.30991981e-02
22.1475 6.31619516e-02
22.1649 6.32247550e-02
22.1824 6.32876080e-02
22.1998 6.33505105e-02
22.2172 6.34134623e-02
22.2348 6.34764633e-02
22.2522 6.35395131e-02
22.2696 6.36026118e-02
22.2871 6.36657591e-02
22.3045 6.37289547e-02
22.3219 6.37921986e-02
22.3394 6.38554905e-02
22.3568 6.39188303e-02
22.3742 6.39822179e-02
22.3917 6.40456530e-02
22.4091 6.41091354e-02
22.4265 6.41726650e-02
22.444 6.42362415e-02
22.4614 6.42998649e-02
22.4788 6.43635350e-02
22.4963 6.44272515e-02
22.5137 6.44910143e-02
22.5311 6.45548232e-02
22.5487 6.46186781e-02
22.5661 6.46825787e-02
22.5835 6.47465249e-02
22.601 6.48105166e-02
22.6184 6.48745534e-02
22.6358 6.49386353e-02
22.6533 6.50027622e-02
22.6707 6.50669337e-02
22.6881 6.51311497e-02
22.7056 6.51954101e-02
22.723 6.52597147e-02
22.7404 6.53240633e-02
22.7579 6.53884557e-02
22.7753 6.54528917e-02
22.7927 6.55173713e-02
22.8102 6.55818941e-02
22.8276 6.56464601e-02
22.845 6.57110691e-02
22.8626 6.57757208e-02
22.88 6.58404151e-02
22.8974 6.59051519e-02
22.9149 6.59699309e-02
22.9323 6.60347520e-02
22.9497 6.60996150e-02
22.9672 6.61645198e-02
22.9846 6.62294661e-02
23.002 6.62944538e-02
23.0195 6.63594827e-02
23.0369 6.64245527e-02
23.0543 6.64896635e-02
23.0718 6.65548151e-02
23.0892 6.66200072e-02
23.1067 6.66852395e-02
23.1241 6.67505121e-02
23.1415 6.68158247e-02
23.1591 6.68811772e-02
23.1765 6.69465693e-02
23.1939 6.70120009e-02
23.2114 6.70774717e-02
23.2288 6.71429818e-02
23.2462 6.72085309e-02
23.2637 6.72741187e-02
23.2811 6.73397452e-02
23.2985 6.74054101e-02
23.316 6.74711133e-02
23.3334 6.75368547e-02
23.3508 6.76026340e-02
23.3683 6.76684511e-02
23.3857 6.77343058e-02
23.4031 6.78001980e-02
23.4206 6.78661274e-02
23.438 6.79320939e-02
23.4554 6.79980973e-02
23.4729 6.80641376e-02
23.4903 6.81302144e-02
23.5077 6.81963276e-02
23.5253 6.82624772e-02
23.5427 6.83286627e-02
23.5601 6.83948842e-02
23.5776 6.84611415e-02
23.595 6.85274344e-02
23.6124 6.85937626e-02
23.6299 6.86601262e-02
23.6473 6.87265248e-02
23.6647 6.87929584e-02
23.6822 6.88594267e-02
23.6996 6.89259295e-02
23.717 6.89924668e-02
23.7345 6.90590384e-02
23.7519 6.91256440e-02
23.7693 6.91922835e-02
23.7868 6.92589569e-02
23.8042 6.93256638e-02
23.8216 6.93924041e-02
23.8392 6.94591777e-02
23.8566 6.95259843e-02
23.874 6.95928240e-02
23.8915 6.96596964e-02
23.9089 6.97266014e-02
23.9263 6.97935388e-02
23.9438 6.98605085e-02
23.9612 6.99275103e-02
23.9786 6.99945441e-02
23.9961 7.00616097e-02
24.0135 7.01287069e-02
24.0309 7.01958355e-02
24.0484 7.02629955e-02
24.0658 7.03301866e-02
24.0832 7.03974087e-02
24.1007 7.04646615e-02
24.1181 7.05319451e-02
24.1355 7.05992591e-02
24.1531 7.06666035e-02
24.1705 7.07339781e-02
24.1879 7.08013826e-02
24.2054 7.08688170e-02
24.2228 7.09362811e-02
24.2402 7.10037748e-02
24.2577 7.10712978e-02
24.2751 7.11388500e-02
24.2925 7.12064313e-02
24.31 7.12740415e-02
24.3274 7.13416804e-02
24.3448 7.14093479e-02
