# Temperature  Cv
1.93748 2.32058710e-08
1.95665 2.59547960e-08
1.97584 3.21015250e-08
1.99503 3.95404641e-08
2.0142 4.85044438e-08
2.03339 5.93194272e-08
2.05257 7.22182449e-08
2.07175 8.75443220e-08
2.09093 1.05844811e-07
2.11012 1.27579551e-07
2.12931 1.53132714e-07
2.14848 1.83179509e-07
2.16767 2.18499918e-07
2.18686 2.59827357e-07
2.20603 3.07988375e-07
2.22522 3.63978324e-07
2.2444 4.28938074e-07
2.26358 5.04101627e-07
2.28276 5.90790296e-07
2.30195 6.90500019e-07
2.32114 8.04907177e-07
2.34031 9.35932621e-07
2.3595 1.08557288e-06
2.37868 1.25610968e-06
2.39786 1.44991791e-06
2.41705 1.66979735e-06
2.43623 1.91869913e-06
2.45541 2.19978974e-06
2.47459 2.51666061e-06
2.49378 2.87311268e-06
2.51297 3.27326707e-06
2.53214 3.72165232e-06
2.55133 4.22315206e-06
2.57051 4.78299917e-06
2.58969 5.40681649e-06
2.60887 6.10073912e-06
2.62806 6.87143183e-06
2.64724 7.72576313e-06
2.66642 8.67128256e-06
2.68561 9.71613917e-06
2.70478 1.08689070e-05
2.72397 1.21387653e-05
2.74316 1.35354756e-05
2.76234 1.50694745e-05
2.78152 1.67518272e-05
2.8007 1.85942859e-05
2.81989 2.06092373e-05
2.83907 2.28098535e-05
2.85825 2.52101745e-05
2.87744 2.78247695e-05
2.89661 3.06691334e-05
2.9158 3.37596692e-05
2.93499 3.71135131e-05
2.95417 4.07487911e-05
2.97335 4.46844089e-05
2.99253 4.89403319e-05
3.01172 5.35373809e-05
3.03089 5.84973604e-05
3.05008 6.38432219e-05
3.06927 6.95987721e-05
3.08844 7.57888251e-05
3.10763 8.24394170e-05
3.12681 8.95776786e-05
3.146 9.72316542e-05
3.16518 1.05430733e-04
3.18436 1.14205392e-04
3.20355 1.23587169e-04
3.22272 1.33608881e-04
3.24191 1.44304516e-04
3.2611 1.55709346e-04
3.28027 1.67859817e-04
3.29946 1.80793542e-04
3.31864 1.94549462e-04
3.33783 2.09167897e-04
3.35701 2.24690326e-04
3.37619 2.41159438e-04
3.39538 2.58619373e-04
3.41455 2.77115550e-04
3.43374 2.96694657e-04
3.45293 3.17404734e-04
3.4721 3.39295046e-04
3.49129 3.62416322e-04
3.51047 3.86820623e-04
3.52966 4.12561209e-04
3.54883 4.39692743e-04
3.56802 4.68271179e-04
3.58721 4.98353905e-04
3.60638 5.29999606e-04
3.62557 5.63268084e-04
3.64475 5.98220673e-04
3.66393 6.34919980e-04
3.68312 6.73429843e-04
3.7023 7.13815377e-04
3.72149 7.56143080e-04
3.74066 8.00480676e-04
3.75985 8.46897013e-04
3.77904 8.95462278e-04
3.79821 9.46248020e-04
3.8174 9.99326771e-04
3.83658 1.05477225e-03
3.85576 1.11265964e-03
3.87495 1.17306499e-03
3.89413 1.23606552e-03
3.91332 1.30173969e-03
3.93249 1.37016695e-03
3.95168 1.44142787e-03
3.97087 1.51560404e-03
3.99004 1.59277807e-03
4.00923 1.67303355e-03
4.02841 1.75645512e-03
4.04759 1.84312823e-03
4.06677 1.93313930e-03
4.08596 2.02657570e-03
4.10514 2.12352563e-03
4.12432 2.22407798e-03
4.14351 2.32832255e-03
4.16269 2.43634997e-03
4.18187 2.54825145e-03
4.20106 2.66411898e-03
4.22024 2.78404516e-03
4.23942 2.90812325e-03
4.2586 3.03644706e-03
4.27779 3.16911108e-03
4.29696 3.30621022e-03
4.31615 3.44783976e-03
4.33534 3.59409561e-03
4.35452 3.74507404e-03
4.3737 3.90087164e-03
4.39289 4.06158548e-03
4.41207 4.22731264e-03
4.43125 4.39815067e-03
4.45043 4.57419733e-03
4.46962 4.75555042e-03
4.48879 4.94230801e-03
4.50798 5.13456821e-03
4.52717 5.33242912e-03
4.54635 5.53598895e-03
4.56553 5.74534583e-03
4.58471 5.96059777e-03
4.6039 6.18184277e-03
4.62308 6.40917856e-03
4.64226 6.64270280e-03
4.66145 6.88251281e-03
4.68062 7.12870560e-03
4.69981 7.38137795e-03
4.719 7.64062618e-03
4.73818 7.90654627e-03
4.75736 8.17923375e-03
4.77654 8.45878356e-03
4.79573 8.74529021e-03
4.8149 9.03884752e-03
4.83409 9.33954877e-03
4.85328 9.64748660e-03
4.87245 9.96275283e-03
4.89164 1.02854385e-02
4.91083 1.06156341e-02
4.93001 1.09534291e-02
4.94919 1.12989120e-02
4.96837 1.16521705e-02
4.98756 1.20132914e-02
5.00673 1.23823604e-02
5.02592 1.27594622e-02
5.04511 1.31446803e-02
5.06428 1.35380973e-02
5.08347 1.39397942e-02
5.10265 1.43498515e-02
5.12184 1.47683478e-02
5.14102 1.51953606e-02
5.1602 1.56309662e-02
5.17939 1.60752393e-02
5.19856 1.65282536e-02
5.21775 1.69900808e-02
5.23694 1.74607916e-02
5.25611 1.79404549e-02
5.2753 1.84291381e-02
5.29448 1.89269070e-02
5.31367 1.94338257e-02
5.33284 1.99499569e-02
5.35203 2.04753613e-02
5.37122 2.10100980e-02
5.39039 2.15542242e-02
5.40958 2.21077953e-02
5.42877 2.26708649e-02
5.44794 2.32434848e-02
5.46713 2.38257049e-02
5.48631 2.44175729e-02
5.50549 2.50191347e-02
5.52467 2.56304342e-02
5.54386 2.62515131e-02
5.56305 2.68824112e-02
5.58222 2.75231662e-02
5.60141 2.81738134e-02
5.62059 2.88343863e-02
5.63977 2.95049160e-02
5.65896 3.01854313e-02
5.67814 3.08759590e-02
5.69732 3.15765233e-02
5.7165 3.22871465e-02
5.73569 3.30078482e-02
5.75488 3.37386458e-02
5.77405 3.44795544e-02
5.79324 3.52305866e-02
5.81242 3.59917525e-02
5.8316 3.67630600e-02
5.85078 3.75445144e-02
5.86997 3.83361184e-02
5.88915 3.91378724e-02
5.90833 3.99497742e-02
