# Temperature  Cv
19.3748 8.15636163e-02
19.3922 8.16043983e-02
19.4096 8.16859557e-02
19.4271 8.17675003e-02
19.4445 8.18490318e-02
19.4619 8.19305500e-02
19.4794 8.20120549e-02
19.4968 8.20935462e-02
19.5142 8.21750237e-02
19.5317 8.22564874e-02
19.5491 8.23379371e-02
19.5665 8.24193725e-02
19.584 8.25007937e-02
19.6014 8.25822005e-02
19.6188 8.26635925e-02
19.6364 8.27449698e-02
19.6538 8.28263322e-02
19.6712 8.29076795e-02
19.6887 8.29890115e-02
19.7061 8.30703283e-02
19.7235 8.31516295e-02
19.741 8.32329151e-02
19.7584 8.33141849e-02
19.7758 8.33954387e-02
19.7933 8.34766765e-02
19.8107 8.35578981e-02
19.8281 8.36391033e-02
19.8456 8.37202920e-02
19.863 8.38014641e-02
19.8804 8.38826195e-02
19.8979 8.39637579e-02
19.9153 8.40448793e-02
19.9327 8.41259835e-02
19.9503 8.42070704e-02
19.9677 8.42881399e-02
19.9851 8.43691919e-02
20.0026 8.44502261e-02
20.02 8.45312424e-02
20.0374 8.46122409e-02
20.0549 8.46932212e-02
20.0723 8.47741834e-02
20.0897 8.48551271e-02
20.1072 8.49360525e-02
20.1246 8.50169591e-02
20.142 8.50978472e-02
20.1595 8.51787164e-02
20.1769 8.52595665e-02
20.1943 8.53403976e-02
20.2118 8.54212095e-02
20.2292 8.55020021e-02
20.2466 8.55827752e-02
20.2642 8.56635288e-02
20.2816 8.57442627e-02
20.299 8.58249767e-02
20.3165 8.59056708e-02
20.3339 8.59863450e-02
20.3513 8.60669989e-02
20.3688 8.61476326e-02
20.3862 8.62282459e-02
20.4036 8.63088387e-02
20.4211 8.63894109e-02
20.4385 8.64699623e-02
20.4559 8.65504930e-02
20.4734 8.66310027e-02
20.4908 8.67114913e-02
20.5082 8.67919588e-02
20.5257 8.68724050e-02
20.5431 8.69528299e-02
20.5605 8.70332333e-02
20.5781 8.71136151e-02
20.5955 8.71939751e-02
20.6129 8.72743135e-02
20.6304 8.73546299e-02
20.6478 8.74349242e-02
20.6652 8.75151965e-02
20.6827 8.75954466e-02
20.7001 8.76756743e-02
20.7175 8.77558797e-02
20.735 8.78360626e-02
20.7524 8.79162228e-02
20.7698 8.79963604e-02
20.7873 8.80764751e-02
20.8047 8.81565669e-02
20.8221 8.82366358e-02
20.8396 8.83166815e-02
20.857 8.83967041e-02
20.8744 8.84767034e-02
20.8919 8.85566793e-02
20.9093 8.86366318e-02
20.9267 8.87165606e-02
20.9443 8.87964658e-02
20.9617 8.88763473e-02
20.9791 8.89562049e-02
20.9966 8.90360386e-02
21.014 8.91158484e-02
21.0314 8.91956340e-02
21.0489 8.92753954e-02
21.0663 8.93551326e-02
21.0838 8.94348454e-02
21.1012 8.95145337e-02
21.1186 8.95941975e-02
21.1361 8.96738367e-02
21.1535 8.97534512e-02
21.1709 8.98330409e-02
21.1884 8.99126057e-02
21.2058 8.99921456e-02
21.2232 9.00716605e-02
21.2408 9.01511502e-02
21.2582 9.02306147e-02
21.2756 9.03100540e-02
21.2931 9.03894679e-02
21.3105 9.04688564e-02
21.3279 9.05482194e-02
21.3454 9.06275568e-02
21.3628 9.07068685e-02
21.3802 9.07861545e-02
21.3977 9.08654146e-02
21.4151 9.09446489e-02
21.4325 9.10238572e-02
21.45 9.11030395e-02
21.4674 9.11821956e-02
21.4848 9.12613256e-02
21.5023 9.13404293e-02
21.5197 9.14195067e-02
21.5371 9.14985577e-02
21.5547 9.15775822e-02
21.5721 9.16565801e-02
21.5895 9.17355514e-02
21.607 9.18144961e-02
21.6244 9.18934140e-02
21.6418 9.19723051e-02
21.6593 9.20511693e-02
21.6767 9.21300066e-02
21.6941 9.22088168e-02
21.7116 9.22876000e-02
21.729 9.23663560e-02
21.7464 9.24450847e-02
21.7639 9.25237862e-02
21.7813 9.26024604e-02
21.7987 9.26811071e-02
21.8162 9.27597264e-02
21.8336 9.28383181e-02
21.851 9.29168823e-02
21.8686 9.29954188e-02
21.886 9.30739275e-02
21.9034 9.31524085e-02
21.9209 9.32308617e-02
21.9383 9.33092870e-02
21.9557 9.33876843e-02
21.9732 9.34660536e-02
21.9906 9.35443948e-02
22.008 9.36227079e-02
22.0255 9.37009928e-02
22.0429 9.37792494e-02
22.0603 9.38574778e-02
22.0778 9.39356778e-02
22.0952 9.40138494e-02
22.1126 9.40919926e-02
22.1301 9.41701072e-02
22.1475 9.42481932e-02
22.1649 9.43262507e-02
22.1824 9.44042794e-02
22.1998 9.44822794e-02
22.2172 9.45602507e-02
22.2348 9.46381930e-02
22.2522 9.47161066e-02
22.2696 9.47939912e-02
22.2871 9.48718467e-02
22.3045 9.49496733e-02
22.3219 9.50274708e-02
22.3394 9.51052391e-02
22.3568 9.51829783e-02
22.3742 9.52606882e-02
22.3917 9.53383688e-02
22.4091 9.54160202e-02
22.4265 9.54936421e-02
22.444 9.55712347e-02
22.4614 9.56487978e-02
22.4788 9.57263313e-02
22.4963 9.58038353e-02
22.5137 9.58813098e-02
22.5311 9.59587546e-02
22.5487 9.60361697e-02
22.5661 9.61135550e-02
22.5835 9.61909106e-02
22.601 9.62682364e-02
22.6184 9.63455323e-02
22.6358 9.64227983e-02
22.6533 9.65000343e-02
22.6707 9.65772405e-02
22.6881 9.66544166e-02
22.7056 9.67315625e-02
22.723 9.68086784e-02
22.7404 9.68857642e-02
22.7579 9.69628198e-02
22.7753 9.70398452e-02
22.7927 9.71168402e-02
22.8102 9.71938050e-02
22.8276 9.72707395e-02
22.845 9.73476436e-02
22.8626 9.74245172e-02
22.88 9.75013605e-02
22.8974 9.75781733e-02
22.9149 9.76549555e-02
22.9323 9.77317072e-02
22.9497 9.78084283e-02
22.9672 9.78851187e-02
22.9846 9.79617786e-02
23.002 9.80384077e-02
23.0195 9.81150061e-02
23.0369 9.81915737e-02
23.0543 9.82681105e-02
23.0718 9.83446166e-02
23.0892 9.84210917e-02
23.1067 9.84975360e-02
23.1241 9.85739493e-02
23.1415 9.86503317e-02
23.1591 9.87266831e-02
23.1765 9.88030035e-02
23.1939 9.88792928e-02
23.2114 9.89555510e-02
23.2288 9.90317782e-02
23.2462 9.91079742e-02
23.2637 9.91841391e-02
23.2811 9.92602727e-02
23.2985 9.93363752e-02
23.316 9.94124463e-02
23.3334 9.94884862e-02
23.3508 9.95644948e-02
23.3683 9.96404721e-02
23.3857 9.97164180e-02
23.4031 9.97923325e-02
23.4206 9.98682156e-02
23.438 9.99440672e-02
23.4554 1.00019887e-01
23.4729 1.00095676e-01
23.4903 1.00171433e-01
23.5077 1.00247159e-01
23.5253 1.00322853e-01
23.5427 1.00398515e-01
23.5601 1.00474146e-01
23.5776 1.00549745e-01
23.595 1.00625313e-01
23.6124 1.00700849e-01
23.6299 1.00776353e-01
23.6473 1.00851825e-01
23.6647 1.00927266e-01
23.6822 1.01002675e-01
23.6996 1.01078052e-01
23.717 1.01153397e-01
23.7345 1.01228710e-01
23.7519 1.01303992e-01
23.7693 1.01379241e-01
23.7868 1.01454459e-01
23.8042 1.01529645e-01
23.8216 1.01604799e-01
23.8392 1.01679921e-01
23.8566 1.01755010e-01
23.874 1.01830068e-01
23.8915 1.01905094e-01
23.9089 1.01980088e-01
23.9263 1.02055050e-01
23.9438 1.02129979e-01
23.9612 1.02204877e-01
23.9786 1.02279742e-01
23.9961 1.02354575e-01
24.0135 1.02429377e-01
24.0309 1.02504145e-01
24.0484 1.02578882e-01
24.0658 1.02653587e-01
24.0832 1.02728259e-01
24.1007 1.02802899e-01
