# Temperature  Cv
1.93748 7.86657210e-08
1.95665 8.72649252e-08
1.97584 1.06124207e-07
1.99503 1.28621468e-07
2.0142 1.55292219e-07
2.03339 1.86805846e-07
2.05257 2.23948155e-07
2.07175 2.67586438e-07
2.09093 3.18681123e-07
2.11012 3.78326513e-07
2.12931 4.47680941e-07
2.14848 5.28187957e-07
2.16767 6.21378422e-07
2.18686 7.28940358e-07
2.20603 8.52643279e-07
2.22522 9.94658330e-07
2.2444 1.15736038e-06
2.26358 1.34313595e-06
2.28276 1.55475573e-06
2.30195 1.79524650e-06
2.32114 2.06814730e-06
2.34031 2.37695058e-06
2.3595 2.72553880e-06
2.37868 3.11837648e-06
2.39786 3.56006785e-06
2.41705 4.05567698e-06
2.43623 4.61079180e-06
2.45541 5.23127965e-06
2.47459 5.92343858e-06
2.49378 6.69436413e-06
2.51297 7.55136716e-06
2.53214 8.50219512e-06
2.55133 9.55563737e-06
2.57051 1.07207103e-05
2.58969 1.20069541e-05
2.60887 1.34249160e-05
2.62806 1.49856263e-05
2.64724 1.67007209e-05
2.66642 1.85826677e-05
2.68561 2.06447730e-05
2.70478 2.29009602e-05
2.72397 2.53660197e-05
2.74316 2.80556618e-05
2.76234 3.09863710e-05
2.78152 3.41755396e-05
2.8007 3.76415672e-05
2.81989 4.14036680e-05
2.83907 4.54820984e-05
2.85825 4.98981215e-05
2.87744 5.46740193e-05
2.89661 5.98330109e-05
2.9158 6.53996132e-05
2.93499 7.13993737e-05
2.95417 7.78587477e-05
2.97335 8.48056108e-05
2.99253 9.22689564e-05
3.01172 1.00278732e-04
3.03089 1.08866318e-04
3.05008 1.18064304e-04
3.06927 1.27906457e-04
3.08844 1.38427911e-04
3.10763 1.49664952e-04
3.12681 1.61655195e-04
3.146 1.74437551e-04
3.16518 1.88052381e-04
3.18436 2.02541234e-04
3.20355 2.17947044e-04
3.22272 2.34314089e-04
3.24191 2.51688145e-04
3.2611 2.70116195e-04
3.28027 2.89646606e-04
3.29946 3.10329255e-04
3.31864 3.32215207e-04
3.33783 3.55357234e-04
3.35701 3.79809242e-04
3.37619 4.05626511e-04
3.39538 4.32865933e-04
3.41455 4.61585639e-04
3.43374 4.91845130e-04
3.45293 5.23705274e-04
3.4721 5.57228463e-04
3.49129 5.92478306e-04
3.51047 6.29519863e-04
3.52966 6.68419589e-04
3.54883 7.09245040e-04
3.56802 7.52065412e-04
3.58721 7.96950964e-04
3.60638 8.43973301e-04
3.62557 8.93205527e-04
3.64475 9.44721804e-04
3.66393 9.98597598e-04
3.68312 1.05490955e-03
3.7023 1.11373554e-03
3.72149 1.17515477e-03
3.74066 1.23924732e-03
3.75985 1.30609473e-03
3.77904 1.37577952e-03
3.79821 1.44838514e-03
3.8174 1.52399642e-03
3.83658 1.60269911e-03
3.85576 1.68457979e-03
3.87495 1.76972612e-03
3.89413 1.85822689e-03
3.91332 1.95017160e-03
3.93249 2.04565072e-03
3.95168 2.14475554e-03
3.97087 2.24757821e-03
3.99004 2.35421169e-03
4.00923 2.46474955e-03
4.02841 2.57928629e-03
4.04759 2.69791689e-03
4.06677 2.82073697e-03
4.08596 2.94784307e-03
4.10514 3.07933194e-03
4.12432 3.21530095e-03
4.14351 3.35584807e-03
4.16269 3.50107159e-03
4.18187 3.65107028e-03
