# Temperature  Cv
19.3748 1.16047835e-01
19.3922 1.16100245e-01
19.4096 1.16205148e-01
19.4271 1.16310215e-01
19.4445 1.16415444e-01
19.4619 1.16520834e-01
19.4794 1.16626383e-01
19.4968 1.16732090e-01
19.5142 1.16837953e-01
19.5317 1.16943971e-01
19.5491 1.17050142e-01
19.5665 1.17156465e-01
19.584 1.17262938e-01
19.6014 1.17369559e-01
19.6188 1.17476328e-01
19.6364 1.17583242e-01
19.6538 1.17690301e-01
19.6712 1.17797503e-01
19.6887 1.17904845e-01
19.7061 1.18012328e-01
19.7235 1.18119949e-01
19.741 1.18227706e-01
19.7584 1.18335599e-01
19.7758 1.18443626e-01
19.7933 1.18551786e-01
19.8107 1.18660077e-01
19.8281 1.18768497e-01
19.8456 1.18877045e-01
19.863 1.18985721e-01
19.8804 1.19094521e-01
19.8979 1.19203446e-01
19.9153 1.19312493e-01
19.9327 1.19421661e-01
19.9503 1.19530949e-01
19.9677 1.19640355e-01
19.9851 1.19749878e-01
20.0026 1.19859517e-01
20.02 1.19969270e-01
20.0374 1.20079135e-01
20.0549 1.20189112e-01
20.0723 1.20299199e-01
20.0897 1.20409395e-01
20.1072 1.20519698e-01
20.1246 1.20630107e-01
20.142 1.20740620e-01
20.1595 1.20851237e-01
20.1769 1.20961955e-01
20.1943 1.21072774e-01
20.2118 1.21183693e-01
20.2292 1.21294709e-01
20.2466 1.21405822e-01
20.2642 1.21517029e-01
20.2816 1.21628331e-01
20.299 1.21739726e-01
20.3165 1.21851211e-01
20.3339 1.21962787e-01
20.3513 1.22074451e-01
20.3688 1.22186203e-01
20.3862 1.22298041e-01
20.4036 1.22409964e-01
20.4211 1.22521970e-01
20.4385 1.22634058e-01
20.4559 1.22746227e-01
20.4734 1.22858476e-01
20.4908 1.22970804e-01
20.5082 1.23083209e-01
20.5257 1.23195689e-01
20.5431 1.23308244e-01
20.5605 1.23420873e-01
20.5781 1.23533574e-01
20.5955 1.23646345e-01
20.6129 1.23759186e-01
20.6304 1.23872096e-01
20.6478 1.23985073e-01
20.6652 1.24098116e-01
20.6827 1.24211224e-01
20.7001 1.24324395e-01
20.7175 1.24437629e-01
20.735 1.24550924e-01
20.7524 1.24664278e-01
20.7698 1.24777692e-01
20.7873 1.24891163e-01
20.8047 1.25004690e-01
20.8221 1.25118272e-01
20.8396 1.25231909e-01
20.857 1.25345598e-01
20.8744 1.25459339e-01
20.8919 1.25573130e-01
20.9093 1.25686971e-01
20.9267 1.25800859e-01
20.9443 1.25914795e-01
20.9617 1.26028776e-01
20.9791 1.26142802e-01
20.9966 1.26256872e-01
21.014 1.26370984e-01
21.0314 1.26485137e-01
21.0489 1.26599330e-01
21.0663 1.26713562e-01
21.0838 1.26827832e-01
21.1012 1.26942138e-01
21.1186 1.27056481e-01
21.1361 1.27170857e-01
21.1535 1.27285267e-01
21.1709 1.27399709e-01
21.1884 1.27514183e-01
21.2058 1.27628686e-01
21.2232 1.27743218e-01
21.2408 1.27857778e-01
21.2582 1.27972365e-01
21.2756 1.28086978e-01
21.2931 1.28201615e-01
21.3105 1.28316276e-01
21.3279 1.28430959e-01
21.3454 1.28545663e-01
21.3628 1.28660388e-01
21.3802 1.28775131e-01
21.3977 1.28889894e-01
21.4151 1.29004673e-01
21.4325 1.29119468e-01
21.45 1.29234278e-01
21.4674 1.29349102e-01
21.4848 1.29463940e-01
21.5023 1.29578789e-01
21.5197 1.29693649e-01
21.5371 1.29808518e-01
21.5547 1.29923397e-01
21.5721 1.30038283e-01
21.5895 1.30153176e-01
21.607 1.30268075e-01
21.6244 1.30382979e-01
21.6418 1.30497886e-01
21.6593 1.30612796e-01
21.6767 1.30727708e-01
21.6941 1.30842620e-01
21.7116 1.30957533e-01
21.729 1.31072444e-01
21.7464 1.31187353e-01
21.7639 1.31302258e-01
21.7813 1.31417159e-01
21.7987 1.31532056e-01
21.8162 1.31646946e-01
21.8336 1.31761829e-01
21.851 1.31876704e-01
21.8686 1.31991570e-01
21.886 1.32106426e-01
21.9034 1.32221270e-01
21.9209 1.32336104e-01
21.9383 1.32450924e-01
21.9557 1.32565730e-01
21.9732 1.32680522e-01
21.9906 1.32795298e-01
22.008 1.32910058e-01
22.0255 1.33024800e-01
22.0429 1.33139523e-01
22.0603 1.33254228e-01
22.0778 1.33368912e-01
22.0952 1.33483575e-01
22.1126 1.33598215e-01
22.1301 1.33712833e-01
22.1475 1.33827427e-01
22.1649 1.33941996e-01
22.1824 1.34056539e-01
22.1998 1.34171056e-01
22.2172 1.34285545e-01
22.2348 1.34400006e-01
22.2522 1.34514438e-01
22.2696 1.34628839e-01
22.2871 1.34743210e-01
22.3045 1.34857548e-01
22.3219 1.34971854e-01
22.3394 1.35086127e-01
22.3568 1.35200364e-01
22.3742 1.35314567e-01
22.3917 1.35428733e-01
22.4091 1.35542862e-01
22.4265 1.35656954e-01
22.444 1.35771006e-01
22.4614 1.35885019e-01
22.4788 1.35998992e-01
22.4963 1.36112923e-01
22.5137 1.36226813e-01
22.5311 1.36340659e-01
22.5487 1.36454462e-01
22.5661 1.36568220e-01
22.5835 1.36681932e-01
22.601 1.36795599e-01
22.6184 1.36909219e-01
22.6358 1.37022790e-01
22.6533 1.37136313e-01
22.6707 1.37249787e-01
22.6881 1.37363210e-01
22.7056 1.37476583e-01
22.723 1.37589904e-01
22.7404 1.37703172e-01
22.7579 1.37816386e-01
22.7753 1.37929547e-01
22.7927 1.38042652e-01
22.8102 1.38155702e-01
22.8276 1.38268696e-01
22.845 1.38381632e-01
22.8626 1.38494510e-01
22.88 1.38607329e-01
22.8974 1.38720089e-01
22.9149 1.38832788e-01
22.9323 1.38945427e-01
22.9497 1.39058003e-01
22.9672 1.39170517e-01
22.9846 1.39282968e-01
23.002 1.39395355e-01
23.0195 1.39507677e-01
23.0369 1.39619933e-01
23.0543 1.39732124e-01
23.0718 1.39844247e-01
23.0892 1.39956302e-01
23.1067 1.40068289e-01
23.1241 1.40180207e-01
23.1415 1.40292056e-01
23.1591 1.40403833e-01
23.1765 1.40515540e-01
23.1939 1.40627174e-01
23.2114 1.40738736e-01
23.2288 1.40850224e-01
23.2462 1.40961638e-01
23.2637 1.41072978e-01
23.2811 1.41184242e-01
23.2985 1.41295430e-01
23.316 1.41406541e-01
23.3334 1.41517575e-01
23.3508 1.41628530e-01
23.3683 1.41739407e-01
23.3857 1.41850204e-01
23.4031 1.41960921e-01
23.4206 1.42071557e-01
23.438 1.42182111e-01
23.4554 1.42292584e-01
23.4729 1.42402973e-01
23.4903 1.42513279e-01
23.5077 1.42623501e-01
23.5253 1.42733638e-01
23.5427 1.42843690e-01
23.5601 1.42953656e-01
23.5776 1.43063534e-01
23.595 1.43173326e-01
23.6124 1.43283030e-01
23.6299 1.43392644e-01
23.6473 1.43502170e-01
23.6647 1.43611606e-01
23.6822 1.43720952e-01
23.6996 1.43830206e-01
23.717 1.43939369e-01
23.7345 1.44048439e-01
23.7519 1.44157416e-01
23.7693 1.44266300e-01
23.7868 1.44375090e-01
23.8042 1.44483785e-01
23.8216 1.44592385e-01
23.8392 1.44700888e-01
23.8566 1.44809296e-01
23.874 1.44917606e-01
23.8915 1.45025818e-01
23.9089 1.45133933e-01
23.9263 1.45241948e-01
23.9438 1.45349864e-01
23.9612 1.45457680e-01
23.9786 1.45565395e-01
23.9961 1.45673010e-01
24.0135 1.45780522e-01
24.0309 1.45887933e-01
24.0484 1.45995240e-01
24.0658 1.46102444e-01
24.0832 1.46209545e-01
24.1007 1.46316540e-01
24.1181 1.46423431e-01
24.1355 1.46530216e-01
24.1531 1.46636896e-01
24.1705 1.46743468e-01
24.1879 1.46849933e-01
24.2054 1.46956291e-01
24.2228 1.47062540e-01
24.2402 1.47168681e-01
24.2577 1.47274712e-01
24.2751 1.47380634e-01
24.2925 1.47486445e-01
24.31 1.47592145e-01
24.3274 1.47697734e-01
24.3448 1.47803211e-01
24.3623 1.47908576e-01
24.3797 1.48013828e-01
24.3971 1.48118966e-01
24.4146 1.48223991e-01
24.432 1.48328901e-01
24.4494 1.48433696e-01
24.467 1.48538376e-01
24.4844 1.48642940e-01
24.5018 1.48747388e-01
24.5193 1.48851718e-01
24.5367 1.48955932e-01
24.5541 1.49060028e-01
24.5716 1.49164005e-01
24.589 1.49267864e-01
24.6064 1.49371604e-01
24.6239 1.49475224e-01
24.6413 1.49578723e-01
24.6587 1.49682103e-01
24.6762 1.49785361e-01
24.6936 1.49888497e-01
24.711 1.49991512e-01
24.7285 1.50094404e-01
24.7459 1.50197174e-01
24.7633 1.50299820e-01
24.7808 1.50402342e-01
24.7982 1.50504740e-01
24.8156 1.50607014e-01
24.8332 1.50709162e-01
24.8506 1.50811185e-01
24.868 1.50913082e-01
24.8855 1.51014853e-01
24.9029 1.51116497e-01
24.9203 1.51218014e-01
24.9378 1.51319403e-01
24.9552 1.51420664e-01
24.9726 1.51521796e-01
24.9901 1.51622800e-01
25.0075 1.51723675e-01
25.0249 1.51824419e-01
25.0424 1.51925034e-01
25.0598 1.52025518e-01
25.0773 1.52125872e-01
25.0947 1.52226094e-01
25.1121 1.52326184e-01
25.1297 1.52426142e-01
25.1471 1.52525968e-01
25.1645 1.52625661e-01
25.182 1.52725221e-01
25.1994 1.52824647e-01
25.2168 1.52923940e-01
25.2343 1.53023098e-01
25.2517 1.53122121e-01
25.2691 1.53221009e-01
25.2866 1.53319761e-01
25.304 1.53418378e-01
25.3214 1.53516859e-01
25.3389 1.53615203e-01
25.3563 1.53713410e-01
25.3737 1.53811480e-01
25.3912 1.53909412e-01
25.4086 1.54007206e-01
25.426 1.54104862e-01
25.4436 1.54202379e-01
25.461 1.54299757e-01
25.4784 1.54396996e-01
25.4959 1.54494095e-01
25.5133 1.54591054e-01
25.5307 1.54687873e-01
25.5482 1.54784551e-01
25.5656 1.54881088e-01
25.583 1.54977483e-01
25.6005 1.55073737e-01
25.6179 1.55169849e-01
25.6353 1.55265818e-01
25.6528 1.55361645e-01
25.6702 1.55457329e-01
25.6876 1.55552870e-01
25.7051 1.55648267e-01
25.7225 1.55743520e-01
25.7399 1.55838629e-01
25.7575 1.55933593e-01
25.7749 1.56028413e-01
25.7923 1.56123088e-01
25.8098 1.56217617e-01
25.8272 1.56312000e-01
25.8446 1.56406238e-01
25.8621 1.56500329e-01
25.8795 1.56594273e-01
25.8969 1.56688071e-01
25.9144 1.56781721e-01
25.9318 1.56875225e-01
25.9492 1.56968580e-01
25.9667 1.57061788e-01
25.9841 1.57154847e-01
26.0015 1.57247757e-01
26.019 1.57340519e-01
26.0364 1.57433132e-01
26.0538 1.57525596e-01
26.0713 1.57617910e-01
26.0887 1.57710074e-01
26.1061 1.57802088e-01
26.1237 1.57893951e-01
26.1411 1.57985665e-01
26.1585 1.58077227e-01
26.176 1.58168638e-01
26.1934 1.58259897e-01
26.2108 1.58351005e-01
26.2283 1.58441962e-01
26.2457 1.58532766e-01
26.2631 1.58623418e-01
26.2806 1.58713917e-01
26.298 1.58804263e-01
26.3154 1.58894457e-01
26.3329 1.58984497e-01
26.3503 1.59074383e-01
26.3677 1.59164116e-01
26.3852 1.59253695e-01
26.4026 1.59343120e-01
26.42 1.59432390e-01
26.4376 1.59521506e-01
26.455 1.59610467e-01
26.4724 1.59699273e-01
26.4899 1.59787924e-01
26.5073 1.59876419e-01
26.5247 1.59964758e-01
26.5422 1.60052942e-01
26.5596 1.60140970e-01
26.577 1.60228841e-01
26.5945 1.60316556e-01
26.6119 1.60404114e-01
26.6293 1.60491516e-01
26.6468 1.60578760e-01
26.6642 1.60665847e-01
26.6816 1.60752777e-01
