# Temperature_scaled  Cv
1.000000000000000000e+00 3.878830775441090457e-04
1.009950497524876312e+00 4.017228771650065643e-04
1.019900995049752401e+00 4.374536939690482702e-04
1.029851492574628713e+00 4.755204505155994905e-04
1.039801990099505025e+00 5.160124239798539840e-04
1.049752487624381114e+00 5.590187598790956206e-04
1.059702985149257426e+00 6.046283196450438985e-04
1.069653482674133738e+00 6.529295305421344313e-04
1.079603980199010049e+00 7.040102383417304972e-04
1.089554477723886139e+00 7.579575631276873511e-04
1.099504975248762451e+00 8.148577585744302618e-04
1.109455472773638762e+00 8.747960750047376142e-04
1.119405970298514852e+00 9.378566265015798225e-04
1.129356467823391164e+00 1.004122262316063056e-03
1.139306965348267475e+00 1.073674442782302733e-03
1.149257462873143565e+00 1.146593119920402172e-03
1.159207960398019877e+00 1.222956622879794054e-03
1.169158457922896188e+00 1.302841548348060213e-03
1.179108955447772278e+00 1.386322656024585077e-03
1.189059452972648590e+00 1.473472769233794910e-03
1.199009950497524901e+00 1.564362680730131900e-03
1.208960448022401213e+00 1.659061063725528196e-03
1.218910945547277302e+00 1.757634388150154485e-03
1.228861443072153614e+00 1.860146842139118878e-03
1.238811940597029926e+00 1.966660258720887445e-03
1.248762438121906015e+00 2.077234047667708174e-03
1.258712935646782327e+00 2.191925132454454039e-03
1.268663433171658639e+00 2.310787892259722181e-03
1.278613930696534950e+00 2.433874108931482691e-03
1.288564428221411040e+00 2.561232918829665656e-03
1.298514925746287352e+00 2.692910769449523376e-03
1.308465423271163441e+00 2.828951380720949246e-03
1.318415920796039753e+00 2.969395710873257935e-03
1.328366418320916065e+00 3.114281926748915883e-03
1.338316915845792376e+00 3.263645378444475324e-03
1.348267413370668466e+00 3.417518578154002569e-03
1.358217910895544778e+00 3.575931183086582862e-03
1.368168408420421089e+00 3.738909982327410716e-03
1.378118905945297179e+00 3.906478887510372172e-03
1.388069403470173491e+00 4.078658927169038356e-03
1.398019900995049802e+00 4.255468244632893901e-03
1.407970398519926114e+00 4.436922099334627591e-03
1.417920896044802204e+00 4.623032871396976287e-03
1.427871393569678515e+00 4.813810069366379792e-03
1.437821891094554605e+00 5.009260340963168044e-03
1.447772388619430917e+00 5.209387486720509601e-03
1.457722886144307228e+00 5.414192476384496050e-03
1.467673383669183540e+00 5.623673467951251573e-03
1.477623881194059852e+00 5.837825829219566755e-03
1.487574378718936163e+00 6.056642161739291333e-03
1.497524876243812475e+00 6.280112327038855219e-03
1.507475373768688343e+00 6.508223475019004646e-03
1.517425871293564654e+00 6.740960074401439704e-03
1.527376368818440966e+00 6.978303945125296538e-03
1.537326866343317278e+00 7.220234292586080217e-03
1.547277363868193367e+00 7.466727743617455199e-03
1.557227861393069679e+00 7.717758384116248267e-03
1.567178358917945991e+00 7.973297798215562074e-03
1.577128856442822302e+00 8.233315108915496144e-03
1.587079353967698614e+00 8.497777020081372090e-03
1.597029851492574926e+00 8.766647859723485786e-03
1.606980349017451237e+00 9.039889624477086966e-03
1.616930846542327105e+00 9.317462025200777542e-03
1.626881344067203417e+00 9.599322533617253225e-03
1.636831841592079506e+00 9.885426429922482272e-03
1.646782339116955818e+00 1.017572685129041268e-02
1.656732836641832129e+00 1.047017484120539577e-02
1.666683334166708441e+00 1.076871939955561033e-02
1.676633831691584753e+00 1.107130753342269042e-02
1.686584329216460620e+00 1.137788430850627218e-02
1.696534826741336932e+00 1.168839290112490097e-02
1.706485324266213244e+00 1.200277465073458678e-02
1.716435821791089555e+00 1.232096911291070962e-02
1.726386319315965867e+00 1.264291411273904542e-02
1.736336816840842179e+00 1.296854579856697616e-02
